Date,V,O,H,L,C,KD-FK,KD-K,KD-D,MACD-DIF,MACD-DEF,MACD-Bar,SMA-10,SMA-20,SMA-60,VWMA-10,VWMA-20,VWMA-60,STD-10,STD-20,STD-60,VIX-10,VIX-20,VIX-60,CVOL-7,CVOL-14,CVOL-28,R-V,R-O,R-H,R-L,R-C,R-KD-FK,R-KD-K,R-KD-D,R-MACD-DIF,R-MACD-DEF,R-MACD-Bar,R-SMA-10,R-SMA-20,R-SMA-60,R-VWMA-10,R-VWMA-20,R-VWMA-60,R-STD-10,R-STD-20,R-STD-60,R-VIX-10,R-VIX-20,R-VIX-60,R-CVOL-7,R-CVOL-14,R-CVOL-28
2019-11-07,44219482,14.5,14.55,14.2,14.25,38.8889,56.8478,61.9743,0.2106,0.1958,0.0148,14.395,14.115,,14.4107,14.2305,,0.1848,0.403,,23.9064,22.4453,,1.1352,41.9207,,84.9409,0.0,0.3448,-2.069,-1.7241,-41.6667,-13.6409,-3.9717,-9.754,1.9206,-64.1835,-0.208,0.3198,,-0.1334,0.1568,,0.9909,-7.5751,,-15.5845,2.4873,,-26.8514,-11.4585,
2019-11-08,24415232,14.35,14.4,14.2,14.25,38.8889,50.8615,58.27,0.1903,0.1947,-0.0044,14.38,14.17,,14.4052,14.2673,,0.1903,0.3334,,23.8255,21.7491,,-10.4626,45.6193,,55.2137,0.7018,1.0526,-0.3509,0.0,0.0,-10.5304,-5.9771,-9.6076,-0.5589,-129.6573,-0.1042,0.3897,,-0.0384,0.2588,,3.0061,-17.266,,-0.3383,-3.1019,,-1021.6156,8.8229,
2019-11-11,31160053,14.3,14.35,14.15,14.25,38.8889,46.8706,54.4702,0.1723,0.1902,-0.0179,14.38,14.2075,,14.4019,14.2992,,0.1903,0.2939,,23.4628,20.7333,,-24.4986,35.4359,,127.6255,0.3509,0.7018,-0.7018,0.0,0.0,-7.8465,-6.521,-9.467,-2.3004,309.3325,0.0,0.2646,,-0.0232,0.2237,,0.0,-11.843,,-1.5221,-4.6705,,134.1537,-22.3227,
2019-11-12,35026594,14.3,14.35,14.2,14.3,44.4444,46.0619,51.6674,0.1602,0.1842,-0.024,14.36,14.2375,,14.3857,14.3278,,0.1868,0.269,,22.2676,20.3992,,-36.8664,36.4093,,112.4086,0.3509,0.7018,-0.3509,0.3509,14.2857,-1.7254,-5.1455,-7.0176,-3.155,33.9933,-0.1391,0.2112,,-0.1122,0.1995,,-1.8577,-8.4942,,-5.0941,-1.6116,,50.4838,2.7471,
2019-11-13,32373797,14.3,14.4,14.2,14.2,14.2857,35.4698,46.2682,0.1409,0.1756,-0.0346,14.34,14.26,,14.3694,14.3432,,0.1926,0.2437,,22.2756,20.4583,,-36.1358,-3.8061,,92.4263,0.0,0.6993,-0.6993,-0.6993,-67.8571,-22.9953,-10.4499,-12.0317,-4.699,44.2387,-0.1393,0.158,,-0.1132,0.108,,3.1356,-9.4055,,0.036,0.2898,,-1.9818,-110.4536,
2019-11-14,57937985,14.2,14.6,14.2,14.5,53.8462,41.5953,44.7106,0.1482,0.1701,-0.0219,14.39,14.295,,14.4344,14.3586,,0.156,0.2235,,18.0102,20.8814,,-21.1212,4.076,,178.9657,0.0,2.8169,0.0,2.1127,276.9231,17.2694,-3.3666,5.1246,-3.1218,-36.687,0.3487,0.2454,,0.4522,0.107,,-19.0254,-8.2528,,-19.1483,2.0678,,-41.5505,-207.0928,
2019-11-15,39855904,14.6,14.6,14.25,14.3,27.2727,36.8211,42.0808,0.1362,0.1633,-0.0271,14.37,14.3125,,14.4327,14.3786,,0.1531,0.2083,,13.8715,20.8913,,-9.2854,3.398,,68.7906,0.6897,0.6897,-1.7241,-1.3793,-49.3506,-11.4777,-5.8819,-8.0885,-3.9871,23.7316,-0.139,0.1224,,-0.0119,0.1392,,-1.8435,-6.8217,,-22.9798,0.0479,,-56.0376,-16.6355,
2019-11-18,58847717,14.6,14.75,14.45,14.5,58.3333,43.9918,42.7178,0.1412,0.1589,-0.0177,14.355,14.3425,,14.4003,14.3933,,0.1279,0.188,,12.8496,21.2575,,-10.613,0.5502,,147.6512,2.0979,3.1469,1.049,1.3986,113.8889,19.4746,1.5138,3.6814,-2.7081,-34.7853,-0.1044,0.2096,,-0.2242,0.1025,,-16.4615,-9.7556,,-7.3666,1.7528,,14.2977,-83.8073,
2019-11-19,37821445,14.45,14.6,14.35,14.55,66.6667,51.5501,45.6619,0.1475,0.1566,-0.0091,14.36,14.37,,14.3944,14.4055,,0.135,0.175,,12.1877,21.2645,,-4.621,-4.013,,64.27,-0.3448,0.6897,-1.0345,0.3448,14.2857,17.1811,6.892,4.4672,-1.4328,-48.524,0.0348,0.1917,,-0.0412,0.0847,,5.5345,-6.8937,,-5.1516,0.0327,,-56.4585,-829.3481,
2019-11-20,55131343,14.55,14.8,14.45,14.75,92.3077,65.136,52.1533,0.1667,0.1586,0.0081,14.385,14.405,,14.4253,14.4283,,0.1796,0.1776,,13.2498,21.5531,,9.9679,-7.4476,,145.7674,0.0,1.7182,-0.6873,1.3746,38.4615,26.3547,14.2161,13.0273,1.291,-188.812,0.1741,0.2436,,0.215,0.1579,,33.0345,1.4923,,8.7152,1.3572,,-315.7071,85.5846,
2019-11-21,42654446,14.6,14.65,14.45,14.65,76.9231,69.065,57.7905,0.1719,0.1613,0.0106,14.425,14.41,,14.4554,14.4285,,0.1904,0.1832,,12.3248,18.6857,,13.5862,-16.0461,,77.3688,-1.0169,-0.678,-2.0339,-0.678,-16.6667,6.032,10.809,3.1056,1.6725,31.2167,0.2781,0.0347,,0.2081,0.002,,6.0203,3.161,,-6.9815,-13.304,,36.2992,115.4547,
2019-11-22,30220829,14.65,14.7,14.5,14.6,66.6667,68.2656,61.2822,0.17,0.163,0.007,14.46,14.42,,14.4761,14.4343,,0.1868,0.1881,,12.1284,18.5762,,10.6533,-18.1356,30.0601,70.8504,0.0,0.3413,-1.0239,-0.3413,-13.3333,-1.1575,6.042,-1.1001,1.0815,-34.2557,0.2426,0.0694,,0.1438,0.04,,-1.8954,2.63,,-1.5933,-0.586,,-21.587,13.0218,
2019-11-25,166478115,14.65,15.5,14.65,15.0,61.5385,66.0232,62.8625,0.1985,0.1701,0.0284,14.535,14.4575,,14.6608,14.5259,,0.2369,0.2238,,17.7512,20.7396,,47.8623,6.5233,49.5891,550.8721,0.3425,6.1644,0.3425,2.7397,-7.6923,-3.2848,2.5788,16.7587,4.3511,306.6871,0.5187,0.2601,,1.2757,0.6346,,26.8494,18.9847,,46.3603,11.6461,,349.2706,-135.9692,64.9665
2019-11-26,165216747,15.25,15.4,15.1,15.2,76.9231,69.6565,65.1272,0.2345,0.183,0.0515,14.625,14.4925,,14.8188,14.6223,,0.3002,0.2788,,17.9906,20.6416,,29.2892,7.9423,52.1418,99.2423,1.6667,2.6667,0.6667,1.3333,25.0,5.5031,3.6026,18.1437,7.5697,81.5422,0.6192,0.2421,,1.0773,0.6636,,26.7139,24.5726,,1.3483,-0.4721,,-38.8053,21.7537,5.1477
2019-11-27,41376514,15.35,15.4,15.1,15.2,76.0,71.771,67.3418,0.26,0.1984,0.0616,14.725,14.5325,,14.8689,14.6507,,0.3093,0.3192,,17.6841,20.6058,,21.8324,4.7111,47.0264,25.0438,0.9868,1.3158,-0.6579,0.0,-1.2,3.0356,3.4004,10.8925,8.4213,19.6717,0.6838,0.276,,0.3383,0.1942,,3.0356,14.524,,-1.7037,-0.1737,,-25.4591,-40.6838,-9.8106
2019-11-28,34136945,15.25,15.3,15.05,15.1,65.2174,69.5865,68.09,0.2691,0.2125,0.0566,14.785,14.5875,14.005,14.9178,14.711,14.2868,0.3189,0.3174,0.5297,18.1376,17.6587,,17.0183,6.4856,50.5205,82.5032,0.3289,0.6579,-0.9868,-0.6579,-14.1876,-3.0438,1.1111,3.4886,7.1283,-8.2264,0.4075,0.3785,,0.3287,0.4113,,3.0873,-0.5697,,2.5647,-14.3023,,-22.0503,37.6675,7.4302
2019-11-29,45681866,15.1,15.15,14.85,14.95,52.1739,63.7823,66.6541,0.2612,0.2223,0.0389,14.85,14.61,14.0317,14.953,14.7457,14.3028,0.2718,0.3267,0.5364,19.008,16.5896,17.1484,7.8905,10.4745,47.9719,133.8194,0.0,0.3311,-1.6556,-0.9934,-20.0,-8.341,-2.1088,-2.9448,4.5774,-31.2072,0.4396,0.1542,0.1904,0.2363,0.2359,0.1125,-14.7605,2.9249,1.2646,4.7988,-6.0543,,-53.6355,61.5037,-5.0448
2019-12-02,63994877,15.0,15.3,15.0,15.1,61.9048,63.1564,65.4882,0.264,0.2306,0.0334,14.91,14.6325,14.0633,15.003,14.7761,14.3296,0.2514,0.3446,0.5425,18.6917,16.0264,17.1145,15.545,17.0544,53.2372,140.0881,0.3344,2.3411,0.3344,1.0033,18.6508,-0.9812,-1.7492,1.0644,3.7518,-14.285,0.404,0.154,0.2257,0.3341,0.2062,0.187,-7.4992,5.4804,1.1408,-1.6637,-3.3948,-0.1977,97.0105,62.8186,10.9759
2019-12-03,51943907,15.05,15.35,15.05,15.35,85.7143,70.6757,67.2174,0.2831,0.2411,0.042,14.99,14.675,14.0925,15.0492,14.812,14.3622,0.2514,0.3782,0.5638,18.5394,15.8206,16.8943,22.2667,20.4013,28.5359,81.1689,-0.3311,1.6556,-0.3311,1.6556,38.4615,11.9058,2.6404,7.2404,4.5505,25.8375,0.5366,0.2904,0.2074,0.3084,0.2433,0.2276,0.0,9.7436,3.9248,-0.8151,-1.2837,-1.2871,43.2403,19.6244,-46.3985
2019-12-04,190321503,15.4,15.95,15.4,15.85,93.1034,78.1516,70.8621,0.3347,0.2598,0.0749,15.1,14.7425,14.13,15.2412,14.9787,14.4756,0.3543,0.4575,0.6039,22.4824,18.4887,17.8586,-7.9557,23.6485,35.1617,366.3981,0.3257,3.9088,0.3257,3.2573,8.6207,10.5778,5.4223,18.2398,7.765,78.4064,0.7338,0.46,0.2661,1.2753,1.1252,0.7899,40.9234,20.9648,7.1106,21.2684,16.8642,5.7083,-135.729,15.9168,23.219
2019-12-05,228294147,16.05,16.7,16.05,16.55,92.6829,82.9954,74.9066,0.4272,0.2933,0.1339,15.29,14.8575,14.18,15.5567,15.2537,14.6536,0.5446,0.5954,0.6751,27.3507,22.1286,19.625,16.7356,33.6342,40.1275,119.9518,1.2618,5.3628,1.2618,4.4164,-0.4517,6.1979,5.7075,27.629,12.8828,78.7921,1.2583,0.7801,0.3539,2.0706,1.8359,1.2295,53.6863,30.1576,11.7847,21.6536,19.6875,9.8909,-310.3602,42.2253,14.1227
2019-12-06,109731919,16.5,16.5,16.1,16.2,72.973,79.6546,76.4892,0.4669,0.328,0.1389,15.45,14.955,14.2233,15.6534,15.3448,14.7217,0.5543,0.6481,0.7192,29.5256,22.9734,19.8897,20.204,33.5929,37.6612,48.066,-0.3021,-0.3021,-2.719,-2.1148,-21.266,-4.0253,2.1129,9.2854,11.8349,3.7006,1.0464,0.6562,0.3056,0.6215,0.5972,0.4645,1.7825,8.8365,6.5394,7.9522,3.8178,1.3486,20.7247,-0.1228,-6.146
2019-12-09,68335244,16.4,16.55,16.25,16.25,75.6757,78.3283,77.1022,0.4966,0.3617,0.1349,15.575,15.055,14.2675,15.7987,15.4108,14.7682,0.5818,0.6867,0.7605,27.7614,22.7905,19.8831,20.1656,32.0079,32.8314,62.2747,1.2346,2.1605,0.3086,0.3086,3.7037,-1.6651,0.8014,6.3715,10.2797,-2.8612,0.8091,0.6687,0.3105,0.9284,0.4304,0.3158,4.9628,5.963,5.7367,-5.9752,-0.7962,-0.0333,-0.1903,-4.7183,-12.8243
2019-12-10,58803807,16.35,16.5,16.25,16.45,86.4865,81.0477,78.4174,0.5302,0.3954,0.1348,15.7,15.1625,14.3133,15.942,15.4735,14.8091,0.6249,0.7293,0.8071,27.6933,22.7471,19.886,11.6333,22.4057,24.0385,86.0519,0.6154,1.5385,0.0,1.2308,14.2857,3.4718,1.7057,6.7659,9.3149,-0.0704,0.8026,0.714,0.3212,0.9064,0.4069,0.2772,7.4187,6.1971,6.1355,-0.2455,-0.1904,0.015,-42.3113,-29.9994,-26.7819
