Date,V,O,H,L,C,KD-FK,KD-K,KD-D,MACD-DIF,MACD-DEF,MACD-Bar,SMA-10,SMA-20,SMA-60,VWMA-10,VWMA-20,VWMA-60,STD-10,STD-20,STD-60,VIX-10,VIX-20,VIX-60,CVOL-7,CVOL-14,CVOL-28,R-V,R-O,R-H,R-L,R-C,R-KD-FK,R-KD-K,R-KD-D,R-MACD-DIF,R-MACD-DEF,R-MACD-Bar,R-SMA-10,R-SMA-20,R-SMA-60,R-VWMA-10,R-VWMA-20,R-VWMA-60,R-STD-10,R-STD-20,R-STD-60,R-VIX-10,R-VIX-20,R-VIX-60,R-CVOL-7,R-CVOL-14,R-CVOL-28
2016-05-17,3044676,8.7244,9.0417,8.6154,8.9227,57.3529,30.3933,17.7899,,,,9.0377,9.4263,,8.8956,9.3927,,0.3533,0.4993,,37.0976,30.9379,,62.229,,,346.0606,1.3825,5.0691,0.1152,3.6866,93.2546,79.6985,54.854,,,,-0.7404,-0.7049,,-0.5229,-0.8015,,-9.6899,-3.5366,,30.2901,16.2526,,70.2592,,
2016-05-18,918544,8.9326,9.0119,8.8434,8.8533,52.985,37.9239,24.5012,,,,8.9792,9.3535,,8.8557,9.3394,,0.3271,0.4688,,37.2168,30.7377,,45.9208,,,30.1689,0.1111,1.0,-0.8889,-0.7778,-7.6158,24.7771,37.7256,,,,-0.6472,-0.773,,-0.449,-0.5674,,-7.4259,-6.0969,,0.3214,-0.6472,,-26.2067,,
2016-05-19,953782,8.9227,8.9723,8.8236,8.8236,50.7463,42.198,30.4001,,,,8.9237,9.289,,8.8142,9.2875,,0.2975,0.4471,,37.1098,30.6611,,40.7366,,,103.8363,0.7839,1.3438,-0.3359,-0.3359,-4.2253,11.2703,24.0761,,,,-0.6183,-0.689,,-0.4691,-0.5557,,-9.0426,-4.6359,,-0.2877,-0.2492,,-11.2895,,
2016-05-20,927982,8.9227,9.0119,8.8533,8.9227,63.4146,49.2702,36.6902,,,,8.886,9.2345,,8.7987,9.1991,,0.2669,0.4198,,37.6786,30.881,,17.4635,,,97.295,1.1236,2.1348,0.3371,1.1236,24.9642,16.7596,20.6908,,,,-0.4222,-0.587,,-0.1756,-0.9515,,-10.2832,-6.108,,1.5328,0.7172,,-57.1308,,
2016-05-23,1132012,8.9227,9.2697,8.9227,9.1408,81.3009,59.9471,44.4425,-0.3861,,,8.8711,9.2117,,8.801,9.1447,,0.2452,0.4114,,39.7187,29.9076,,-9.4288,,,121.9864,0.0,3.8889,0.0,2.4445,28.2052,21.67,21.1291,,,,-0.1674,-0.2469,,0.0269,-0.5914,,-8.1393,-2.0053,,5.4146,-3.1521,,-153.9915,,
2016-05-24,2300572,9.1309,9.4184,9.1309,9.3788,96.875,72.2564,53.7138,-0.3296,,,8.887,9.1998,,8.8545,9.1283,,0.2737,0.4024,,41.2162,31.1761,,-16.3234,,,203.2286,-0.1085,3.0369,-0.1085,2.603,19.1561,20.5336,20.8614,-14.6363,,,0.1788,-0.1292,,0.6077,-0.1794,,11.648,-2.1846,,3.7702,4.2415,,73.1226,,
2016-05-25,1491257,9.5076,9.5076,9.3292,9.3688,89.781,78.0979,61.8418,-0.2824,,,8.9118,9.1735,,8.8838,9.0789,,0.3065,0.3705,,41.1068,29.8478,,-24.2199,-5.166,,64.8211,1.3742,1.3742,-0.5285,-0.1057,-7.3228,8.0845,15.1321,-14.333,,,0.2789,-0.2856,,0.3309,-0.5409,,11.9819,-7.9124,,-0.2656,-4.2608,,48.3755,,
2016-05-26,4657851,9.4482,9.9637,9.4482,9.8447,92.683,82.9596,68.8811,-0.2042,,,9.0427,9.1775,,9.139,9.1756,,0.3949,0.3776,,29.877,33.205,,-10.5719,14.009,,312.3439,0.8466,6.3492,0.8466,5.0794,3.2323,6.2251,11.3827,-27.6912,,,1.4685,0.0432,,2.8721,1.0644,,28.8324,1.8961,,-27.3185,11.2479,,-56.3501,-371.1769,
2016-05-27,1218753,9.8645,9.8844,9.7257,9.7654,85.2941,83.7378,73.8333,-0.1469,,,9.1626,9.1854,,9.3014,9.1878,,0.4156,0.3886,,23.2256,32.7776,,-9.9274,11.025,,26.1656,0.2014,0.4028,-1.2085,-0.8056,-7.9721,0.938,7.1895,-28.0448,,,1.3266,0.0864,,1.7772,0.1333,,5.2436,2.913,,-22.2626,-1.287,,-6.0968,-21.3011,
2016-05-30,820830,9.7654,9.8844,9.7555,9.8447,89.5652,85.6803,77.7823,-0.0941,,,9.2866,9.1958,,9.362,9.1915,,0.4158,0.4038,,23.6735,32.799,,-10.4015,10.2172,,67.35,0.0,1.2183,-0.1015,0.8122,5.0075,2.3197,5.3485,-35.9822,,,1.3525,0.1133,,0.6518,0.0402,,0.0395,3.9151,,1.9286,0.0651,,4.776,-7.3271,
2016-05-31,2083746,9.9141,10.1124,9.8546,9.9042,83.8461,85.0689,80.2112,-0.0468,,,9.3847,9.2112,,9.5226,9.2356,,0.4357,0.4251,,20.1655,32.9779,,1.6451,9.3477,,253.8584,0.7049,2.719,0.1007,0.6042,-6.3854,-0.7136,3.1226,-50.221,,,1.0569,0.1671,,1.7152,0.48,,4.795,5.2875,,-14.8186,0.5454,,-115.816,-8.5093,
2016-06-01,1107886,9.9141,10.0133,9.8745,9.9042,83.4645,84.5341,81.6521,-0.0093,,,9.4898,9.2345,,9.5825,9.2537,,0.4197,0.4502,,20.7086,32.4894,,-18.4031,-13.4549,,53.168,0.1001,1.1011,-0.3003,0.0,-0.4551,-0.6286,1.7965,-80.1828,,,1.1198,0.2529,,0.6294,0.196,,-3.6651,5.9096,,2.6935,-1.4812,,-1218.6614,-243.9377,
2016-06-02,2274267,9.9042,9.9042,9.5572,9.5869,55.8333,74.9672,79.4238,-0.0051,-0.1672,0.1621,9.5661,9.2449,,9.6274,9.2786,,0.3485,0.4561,,27.3076,33.7012,,-8.07,-14.0526,,205.2799,0.0,0.0,-3.5035,-3.2032,-33.1053,-11.3172,-2.729,-45.3902,,,0.8044,0.1127,,0.4683,0.2692,,-16.9782,1.3058,,31.8657,3.7297,,-56.1488,4.4424,
2016-06-03,941110,9.6068,9.6861,9.5175,9.5869,46.4646,65.4663,74.7713,-0.0017,-0.1341,0.1324,9.6326,9.2593,,9.659,9.2868,,0.2657,0.4624,,28.3295,33.7464,,-7.6187,-19.3761,,41.3808,0.2068,1.0341,-0.7239,0.0,-16.7798,-12.6733,-5.8578,-66.2601,-19.7955,-18.343,0.6944,0.1555,,0.3282,0.0885,,-23.763,1.3804,,3.7425,0.1343,,-5.5926,37.882,
2016-06-06,690462,9.6167,9.6167,9.468,9.4779,18.9874,49.9733,66.5053,-0.0078,-0.1088,0.1011,9.6663,9.2687,,9.686,9.2907,,0.2124,0.465,,28.1991,33.9293,,-33.5892,-27.5041,,73.3668,0.3102,0.3102,-1.241,-1.1375,-59.1358,-23.6656,-11.055,353.8565,-18.8426,-23.6563,0.3499,0.1017,,0.2798,0.0417,,-20.0574,0.5535,,-0.4604,0.5418,,340.8803,41.949,
2016-06-08,471521,9.6663,9.6762,9.5275,9.5572,16.4179,38.7882,57.2663,-0.0061,-0.0883,0.0822,9.6841,9.2856,,9.7332,9.2961,,0.1921,0.4692,,26.485,33.748,,-29.6629,-26.3239,,68.2907,1.9874,2.092,0.523,0.8368,-13.5328,-22.3823,-13.8922,-21.5949,-18.8818,-18.6735,0.1846,0.1818,,0.4867,0.0582,,-9.5666,0.9111,,-6.0785,-0.5344,,-11.6891,-4.2911,
2016-06-13,761531,9.4184,9.4482,9.2994,9.2994,0.0,25.8588,46.7971,-0.0253,-0.0757,0.0504,9.6772,9.2945,,9.7464,9.3004,,0.2055,0.4676,,29.6952,34.9763,,-23.5979,-24.4569,,161.5052,-1.4523,-1.1411,-2.6971,-2.6971,-100.0,-33.3333,-18.2815,315.2809,-14.2755,-38.671,-0.0717,0.0961,,0.1359,0.0464,,6.9985,-0.3411,,12.1209,3.6398,,-20.4464,-7.0927,
2016-06-14,1135347,9.3986,9.6563,9.3986,9.5671,32.9269,28.2148,40.603,-0.0187,-0.0643,0.0456,9.6494,9.346,,9.7153,9.3609,,0.199,0.4353,,24.0349,28.7257,,-17.3639,-17.4755,,149.0874,1.0661,3.838,1.0661,2.8785,inf,9.1112,-13.2361,-26.1795,-15.0704,-9.502,-0.2869,0.5547,,-0.319,0.6505,,-3.1637,-6.9062,,-19.0614,-17.871,,-26.4178,-28.5458,
2016-06-15,1045988,9.5175,9.7852,9.5076,9.7158,51.2195,35.8831,39.0297,-0.0014,-0.0517,0.0503,9.6444,9.4035,,9.7046,9.464,,0.1964,0.4015,,25.3158,26.699,,1.3471,-17.9009,,92.1294,-0.5181,2.2798,-0.6218,1.5544,55.5551,27.178,-3.8749,-92.5327,-19.5666,10.2677,-0.0514,0.6153,,-0.1105,1.1008,,-1.3117,-7.7755,,5.3292,-7.0552,,-107.7583,2.4342,
2016-06-16,731668,9.7158,9.7654,9.5572,9.6663,51.3889,41.0517,39.7037,0.0082,-0.0397,0.0479,9.6266,9.4566,,9.6925,9.4943,,0.1839,0.3582,,25.1133,26.8067,,-13.0008,-19.2446,,69.9499,0.0,0.5102,-1.6327,-0.5102,0.3308,14.4041,1.7269,-688.0584,-23.1688,-4.7585,-0.185,0.564,,-0.1248,0.3202,,-6.3701,-10.7711,,-0.7998,0.4031,,-1065.0707,7.5065,
2016-06-17,816414,9.7059,9.7555,9.6167,9.7059,67.2132,49.7722,43.0599,0.0188,-0.028,0.0468,9.6068,9.4957,,9.6386,9.5667,,0.1597,0.3391,,24.3041,24.3773,,-13.8534,-19.5137,,111.5826,0.4103,0.9231,-0.5128,0.4103,30.793,21.2427,8.453,129.1582,-29.4515,-2.3348,-0.206,0.4141,,-0.556,0.7623,,-13.1368,-5.3416,,-3.2224,-9.0625,,6.5574,1.3984,
2016-06-20,1528257,9.7654,9.7951,9.7059,9.7654,94.0001,64.5148,50.2115,0.0316,-0.0161,0.0477,9.5929,9.5413,,9.625,9.5989,,0.1351,0.3081,,24.695,24.3648,,-18.4957,-34.1411,,187.1914,0.6129,0.9193,0.0,0.6129,39.8537,29.6202,16.6086,68.3033,-42.5477,1.9196,-0.1445,0.4803,,-0.1408,0.3369,,-15.3876,-9.1523,,1.6085,-0.0515,,33.5105,74.9598,
2016-06-21,1043205,9.8645,9.8645,9.7654,9.7654,82.4562,70.4953,56.9728,0.0413,-0.0046,0.0459,9.6107,9.5884,,9.6357,9.6302,,0.1456,0.2609,,20.4894,24.1971,,-21.3359,-34.3962,,68.2611,1.0152,1.0152,0.0,0.0,-12.2807,9.2699,13.4655,30.6565,-71.2775,-3.7539,0.186,0.4936,,0.1111,0.3263,,7.7703,-15.2941,,-17.0301,-0.6882,,15.3561,0.7473,
2016-06-22,1922644,9.7753,10.0133,9.7753,9.9141,86.1111,75.7006,63.2154,0.0602,0.0084,0.0519,9.6435,9.638,,9.6915,9.6707,,0.1737,0.2185,,20.5316,24.2913,,-4.798,-26.485,,184.3016,0.1015,2.5381,0.1015,1.5228,4.4326,7.3839,10.9572,45.989,-280.6306,13.0848,0.3404,0.517,,0.5791,0.4209,,19.291,-16.2488,,0.2059,0.3895,,-77.512,-23.0003,
2016-06-23,1509969,10.0133,10.0628,9.7951,9.815,67.5325,72.9779,66.4695,0.0665,0.02,0.0465,9.6772,9.6717,,9.7279,9.7022,,0.1707,0.1876,,19.8335,23.7306,,-2.0346,-22.451,,78.5361,1.0,1.5,-1.2,-1.0,-21.5752,-3.5967,5.1477,10.4143,139.316,-10.3279,0.3495,0.3497,,0.3755,0.3249,,-1.7372,-14.1477,,-3.4,-2.3084,,-57.5952,-15.2314,
2016-06-24,1998403,9.8348,9.8645,9.3193,9.3193,0.0,48.6519,60.5303,0.0311,0.0222,0.0089,9.6534,9.6687,,9.6909,9.7145,,0.2029,0.1929,,30.1194,27.7844,,28.9436,1.6151,,132.3473,0.202,0.5051,-5.0505,-5.0505,-100.0,-33.3333,-8.9352,-53.1931,11.16,-80.8294,-0.2459,-0.0308,,-0.3801,0.1276,,18.8214,2.817,,51.8611,17.0825,,-1522.5794,-107.1941,
2016-06-27,921947,9.3193,9.4878,9.3193,9.4184,13.3333,36.879,52.6466,0.011,0.02,-0.009,9.6653,9.6712,,9.6917,9.7215,,0.1822,0.1891,,27.2046,27.74,,17.4582,-7.9562,,46.1342,0.0,1.8085,0.0,1.0638,inf,-24.1981,-13.0245,-64.7772,-10.1265,-200.865,0.1232,0.0256,,0.0076,0.0712,,-10.1662,-1.9566,,-9.6774,-0.1597,,-39.6822,-592.6016,
2016-06-28,880268,9.4184,9.5473,9.4184,9.4878,22.6667,32.1416,45.8116,0.0006,0.0161,-0.0155,9.6573,9.6534,,9.6903,9.7024,,0.1886,0.1887,,24.9876,23.9006,,13.1427,-9.3865,,95.4792,0.0,1.3684,0.0,0.7368,70.0003,-12.8459,-12.9828,-94.7488,-19.4231,72.3824,-0.0821,-0.1845,,-0.0136,-0.1963,,3.4907,-0.2085,,-8.1493,-13.8406,,-24.7191,17.9768,
2016-06-29,1824492,9.8546,9.8943,9.6762,9.7654,60.0,41.4277,44.3503,0.0146,0.0158,-0.0012,9.6623,9.6534,,9.7029,9.7037,,0.1909,0.1887,,28.516,26.2942,,30.3042,-4.5936,,207.2655,3.8662,4.2842,1.9854,2.9258,164.7057,28.8914,-3.1898,2430.2511,-1.8846,-92.1819,0.0513,0.0,,0.1299,0.0136,,1.2435,0.0,,14.1205,10.0145,,130.5787,-51.0616,
2016-06-30,3627290,9.8447,10.0628,9.8348,9.8546,72.0,51.6185,46.773,0.0325,0.0191,0.0134,9.6811,9.6539,,9.7503,9.7266,,0.2004,0.1893,,29.0353,26.6274,,46.4771,0.6083,,198.811,0.8122,3.0457,0.7107,0.9137,20.0,24.5989,5.4627,122.9569,21.1654,-1201.928,0.195,0.0051,,0.4879,0.2357,,4.9702,0.2868,,1.821,1.2672,,53.3684,-113.2423,
2016-07-01,2593045,9.9141,10.162,9.8645,9.9141,70.5883,57.9418,50.4959,0.0509,0.0255,0.0254,9.702,9.6544,,9.7843,9.7326,,0.2137,0.19,,29.0942,26.4225,,39.1378,9.94,,71.4871,0.6036,3.1187,0.1006,0.6036,-1.9607,12.25,7.9595,56.6731,33.229,90.2258,0.2151,0.0051,,0.3492,0.0617,,6.604,0.3708,,0.2028,-0.7694,,-15.7912,1534.0734,
2016-07-04,1375511,9.8249,9.8645,9.7654,9.7654,52.9412,56.2749,52.4223,0.0529,0.031,0.0219,9.702,9.6474,,9.787,9.7277,,0.2137,0.1828,,30.6174,27.1198,,4.538,-1.3601,,53.0462,-0.9,-0.5,-1.5,-1.5,-25.0,-2.8768,3.8148,3.8955,21.5094,-13.7599,0.0,-0.0719,,0.0279,-0.05,,0.0,-3.7941,,5.2354,2.6391,,-88.405,-113.6834,
2016-07-05,591216,9.7753,9.8645,9.7753,9.815,58.8235,57.1244,53.9897,0.0578,0.0363,0.0215,9.7069,9.6588,,9.7879,9.7356,,0.2159,0.1859,,30.6051,25.3628,,-37.722,-12.2783,,42.9816,0.1015,1.0152,0.1015,0.5076,11.111,1.5096,2.9899,9.2751,17.33,-2.1007,0.0511,0.1182,,0.0087,0.0813,,1.0293,1.7039,,-0.0401,-6.4787,,-931.2448,802.7277,
2016-07-06,1184431,9.9637,9.9637,9.7654,9.7654,52.9412,55.73,54.5698,0.057,0.0405,0.0166,9.692,9.6677,,9.7761,9.7441,,0.2048,0.1865,,29.9827,25.2197,,-28.5894,-11.3432,,200.3381,1.5152,1.5152,-0.505,-0.505,-9.9999,-2.441,1.0745,-1.332,11.3924,-22.8693,-0.1532,0.0924,,-0.1203,0.087,,-5.1046,0.3497,,-2.0336,-0.5643,,-24.2103,-7.6157,
2016-07-07,1091648,9.9042,9.9637,9.7753,9.7753,54.1177,55.1926,54.7774,0.0566,0.0437,0.0129,9.6881,9.6826,,9.7702,9.7531,,0.2026,0.1824,,29.9632,24.9589,,-17.829,-7.2332,-22.269,92.1664,1.4213,2.0305,0.1015,0.1015,2.2222,-0.9644,0.3804,-0.8103,7.9535,-22.2329,-0.0409,0.1538,,-0.0607,0.0924,,-1.1096,-2.2098,,-0.0651,-1.0343,,-37.6377,-36.2336,
2016-07-11,929846,9.8645,9.8943,9.7654,9.7753,48.0,52.7951,54.1166,0.0556,0.0461,0.0095,9.7337,9.6935,,9.8125,9.7577,,0.1564,0.181,,19.2271,24.9004,,-23.4881,-4.0889,-28.7474,85.1782,0.9128,1.217,-0.1014,0.0,-11.3043,-4.3439,-1.2063,-1.7797,5.4332,-26.2549,0.4707,0.1126,,0.4334,0.0472,,-22.7977,-0.7553,,-35.8309,-0.2342,,31.7409,-43.4702,29.092
2016-07-12,2099210,9.8645,10.0133,9.8249,9.9141,48.9797,51.5233,53.2522,0.0652,0.0499,0.0153,9.7832,9.7243,,9.848,9.78,,0.1196,0.1618,,18.9994,23.1087,,-21.9351,2.7195,-26.8942,225.7589,0.9128,2.4341,0.5071,1.4199,2.041,-2.4089,-1.5974,17.372,8.3131,61.3199,0.5093,0.3171,,0.361,0.2289,,-23.5312,-10.646,,-1.184,-7.1956,,-6.612,-166.5091,-6.4468
2016-07-13,1150090,9.9141,9.9637,9.8645,9.9637,50.0,51.0155,52.5066,0.076,0.0551,0.0209,9.8308,9.7441,,9.873,9.7954,,0.0755,0.1657,,18.991,22.0111,,-35.6676,-7.4723,-26.7685,54.7868,0.0,0.5,-0.5,0.5,2.0831,-0.9855,-1.4,16.5211,10.4587,36.2681,0.4864,0.2039,,0.2541,0.1569,,-36.8414,2.4606,,-0.0441,-4.7496,,62.6053,-374.7694,-0.4674
2016-07-14,992670,10.0133,10.0133,9.8645,9.8645,25.0,42.3437,49.119,0.0756,0.0592,0.0164,9.8407,9.7515,9.577,9.8861,9.8032,9.6004,0.0724,0.1677,0.4026,13.2798,21.6514,,-25.3821,-14.0571,-27.795,86.3124,0.4975,0.4975,-0.995,-0.995,-50.0,-16.9984,-6.4518,-0.4406,7.4532,-21.2831,0.1008,0.0763,,0.1327,0.0796,,-4.1041,1.2003,,-30.0732,-1.6343,,-28.8371,88.1213,3.8351
2016-07-15,1216705,9.9637,10.0133,9.8943,9.8943,51.9998,45.5624,47.9334,0.0769,0.0627,0.0141,9.8447,9.7629,9.5709,9.8853,9.8117,9.5984,0.0743,0.1694,0.3947,11.7453,21.6278,26.6425,-17.9879,-32.9793,-27.2979,122.5689,1.005,1.5075,0.3015,0.3015,107.9991,7.6014,-2.4136,1.6503,5.9707,-13.9211,0.0403,0.1169,-0.0638,-0.008,0.0868,-0.0207,2.6298,0.9784,-1.9515,-11.5556,-0.109,,-29.1315,134.6103,-1.7887
2016-07-18,1545600,10.0133,10.0628,9.9042,9.9141,50.0002,47.0416,47.6362,0.0786,0.0659,0.0127,9.8447,9.7733,9.5651,9.8766,9.8219,9.6,0.0743,0.1721,0.3869,11.3714,21.62,26.6493,-18.5346,-30.3991,-29.725,127.0316,1.2024,1.7034,0.1002,0.2004,-3.8454,3.2467,-0.6202,2.1897,5.044,-10.4755,0.0,0.1066,-0.0604,-0.0882,0.1045,0.0168,0.0,1.5873,-1.981,-3.1833,-0.0361,0.0257,3.0393,-7.8236,8.8912
2016-07-19,796409,9.9637,10.0133,9.8447,9.8546,30.0,41.3611,45.5445,0.0743,0.0676,0.0067,9.8536,9.7778,9.5575,9.8878,9.8272,9.5929,0.0689,0.173,0.3763,7.2831,21.6675,26.6355,-16.484,-25.6582,-28.3928,51.5275,0.5,1.0,-0.7,-0.6,-40.0001,-12.0755,-4.391,-5.5001,2.5301,-47.3087,0.0906,0.0456,-0.0795,0.1133,0.0532,-0.0739,-7.2915,0.545,-2.7292,-35.9526,0.2198,-0.0517,-11.0639,-15.5955,-4.4815
2016-07-20,930507,9.8745,9.9042,9.815,9.8249,20.0001,34.2408,41.7766,0.0676,0.0676,0.0001,9.8546,9.7808,9.5527,9.8877,9.829,9.5872,0.0684,0.1733,0.3709,7.7708,21.7322,26.5035,-19.189,-30.0529,-28.8657,116.8378,0.2012,0.503,-0.4024,-0.3018,-33.333,-17.215,-8.273,-8.895,0.0196,-99.2073,0.0101,0.0304,-0.0501,-0.0008,0.0183,-0.0594,-0.7965,0.1658,-1.433,6.6968,0.2988,-0.4956,16.4104,17.1276,1.6656
2016-07-21,1199395,9.8645,9.9637,9.8447,9.8943,43.3332,37.2716,40.2749,0.0672,0.0675,-0.0003,9.8675,9.7798,9.5508,9.896,9.8268,9.5776,0.0615,0.1725,0.3688,8.2148,21.4417,26.3527,-23.9475,-32.4854,-28.4941,128.8969,0.4036,1.4127,0.2018,0.7063,116.6647,8.8515,-3.5945,-0.6052,-0.1055,-639.384,0.1308,-0.0101,-0.0208,0.084,-0.0218,-0.1005,-10.0753,-0.4316,-0.5909,5.7139,-1.337,-0.5692,24.7976,8.0941,-1.2876
2016-07-22,3733604,9.9637,10.162,9.9141,10.0133,57.1431,43.8954,41.4818,0.0756,0.0691,0.0065,9.8913,9.7897,9.5577,9.9349,9.8492,9.5956,0.0676,0.1802,0.3735,10.0512,21.8457,25.34,3.7221,-29.7836,-24.3936,311.2906,0.7014,2.7054,0.2004,1.2024,31.8689,17.7718,2.9965,12.4984,2.4046,-2377.0006,0.2411,0.1014,0.0727,0.3933,0.228,0.1886,9.9106,4.4368,1.2935,22.3541,1.8843,-3.8428,-115.5426,-8.317,-14.3905
