iteration,avg_price,cash_and_stock,cash,stock_value,action,position
150,15.0646,1352476.54,499250.36,853226.18,1,1
151,14.8167,1338436.04,499250.36,839185.68,1,1
152,15.821,1395317.7,499250.36,896067.34,1,1
153,15.8457,1396720.19,499250.36,897469.83,1,1
154,15.5358,1379164.96,499250.36,879914.6,1,1
155,15.4118,1372141.17,499250.36,872890.81,1,1
156,16.2549,1419893.88,499250.36,920643.52,1,1
157,16.9616,1459921.55,499250.36,960671.19,1,1
158,16.912,1457112.32,499250.36,957861.96,1,1
159,17.3088,1479587.6,499250.36,980337.24,1,1
160,18.7222,1559640.1,499250.36,1060389.74,1,1
161,18.3998,1541380.8,499250.36,1042130.44,1,1
162,17.8668,1511187.57,499250.36,1011937.21,1,1
163,18.6479,1555428.38,499250.36,1056178.02,1,1
164,19.4786,1602478.42,499250.36,1103228.06,1,1
165,20.8548,1680427.2,499250.36,1181176.84,1,1
166,21.6484,1725370.67,499250.36,1226120.31,1,1
167,21.0036,1688854.89,499250.36,1189604.53,1,1
168,21.016,1689556.14,499250.36,1190305.78,1,1
169,20.644,1668487.6,499250.36,1169237.24,1,1
170,21.1524,1697281.18,499250.36,1198030.82,1,1
171,20.9168,1683937.68,499250.36,1184687.31,1,1
172,21.2268,1701494.32,499250.36,1202243.96,1,1
173,21.1028,1694470.53,499250.36,1195220.17,1,1
174,19.8877,1625652.12,499250.36,1126401.76,1,1
175,20.2101,1643910.0,499250.36,1144659.64,1,1
176,20.3837,1653741.61,499250.36,1154491.25,1,1
177,20.0613,1635482.31,499250.36,1136231.95,1,1
178,19.0446,1577900.83,499250.36,1078650.47,1,1
179,19.2306,1588433.68,499250.36,1089183.32,1,1
180,18.0031,1518909.77,499250.36,1019659.41,1,1
181,18.0155,1519612.43,499250.36,1020362.07,1,1
182,18.3999,1541382.22,499250.36,1042131.86,1,1
183,19.0694,1579304.73,499250.36,1080054.37,1,1
184,18.8834,1568770.46,499250.36,1069520.1,1,1
185,18.4619,1544894.11,499250.36,1045643.75,1,1
186,18.2263,1531552.03,499250.36,1032301.67,1,1
187,18.3999,1541382.22,499250.36,1042131.86,1,1
188,18.4371,1543488.79,499250.36,1044238.43,1,1
189,18.2263,1531552.03,499250.36,1032301.67,1,1
190,17.4824,1489416.37,499250.36,990166.01,1,1
191,17.4947,1490117.61,499250.36,990867.25,1,1
192,17.9039,1513292.72,499250.36,1014042.36,1,1
193,18.0527,1521720.42,499250.36,1022470.06,1,1
194,17.9659,1516803.2,499250.36,1017552.84,1,1
195,17.6064,1496440.16,499250.36,997189.8,1,1
196,17.3584,1482395.41,499250.36,983145.05,1,1
197,17.3336,1480991.5,499250.36,981741.14,1,1
198,17.4948,1490120.45,499250.36,990870.09,1,1
199,18.4247,1542787.54,499250.36,1043537.18,1,1
200,18.4742,1545593.94,499250.36,1046343.58,1,1
201,18.4123,1542083.46,499250.36,1042833.1,1,1
202,18.6851,1557534.95,499250.36,1058284.59,1,1
203,18.4495,1544191.45,499250.36,1044941.09,1,1
204,18.6603,1556131.04,499250.36,1056880.68,1,1
205,18.8834,1568770.46,499250.36,1069520.1,1,1
206,19.0074,1575791.42,499250.36,1076541.06,1,1
207,19.6521,1612308.61,499250.36,1113058.25,1,1
208,19.4662,1601774.35,499250.36,1102523.99,1,1
209,19.0446,1577899.41,499250.36,1078649.05,1,1
210,19.3918,1597564.04,499250.36,1098313.68,1,1
211,19.3298,1594050.73,499250.36,1094800.37,1,1
212,18.933,1571579.7,499250.36,1072329.34,1,1
213,18.6851,1557534.95,499250.36,1058284.59,1,1
214,18.0775,1523124.33,499250.36,1023873.97,1,1
215,18.1767,1528742.79,499250.36,1029492.43,1,1
216,18.3875,1540680.97,499250.36,1041430.61,1,1
217,18.871,1568067.8,499250.36,1068817.44,1,1
218,18.871,1568066.39,499250.36,1068816.03,1,1
219,18.6603,1556129.63,499250.36,1056879.27,1,1
220,18.5982,1552617.73,499250.36,1053367.37,1,1
221,18.4743,1545596.77,499250.36,1046346.41,1,1
222,18.4247,1542786.12,499250.36,1043535.76,1,1
223,18.2015,1530148.12,499250.36,1030897.76,1,1
224,18.0899,1523826.99,499250.36,1024576.63,1,1
225,17.8915,1512591.48,499250.36,1013341.12,1,1
226,18.0031,1518909.77,499250.36,1019659.41,1,1
227,17.7923,1506971.59,499250.36,1007721.23,1,1
228,18.0155,1519613.85,499250.36,1020363.49,1,1
229,17.9659,1516801.78,499250.36,1017551.42,1,1
230,18.1395,1526634.81,499250.36,1027384.45,1,1
231,18.1271,1525933.56,499250.36,1026683.2,1,1
232,18.4371,1543490.2,499250.36,1044239.84,1,1
233,18.2015,1530146.7,499250.36,1030896.34,1,1
234,18.2635,1533657.18,499250.36,1034406.82,1,1
235,19.0198,1576495.5,499250.36,1077245.14,1,1
236,19.7142,1615820.51,499250.36,1116570.15,1,1
237,19.9125,1627056.02,499250.36,1127805.66,1,1
238,20.0365,1634076.98,499250.36,1134826.62,1,1
239,19.7017,1615116.43,499250.36,1115866.07,1,1
240,19.3794,1596861.38,499250.36,1097611.02,1,1
241,19.6894,1614416.6,499250.36,1115166.24,1,1
242,19.5529,1606690.15,499250.36,1107439.79,1,1
243,20.6441,1668489.02,499250.36,1169238.66,1,1
244,20.9417,1685344.42,499250.36,1186094.06,1,1
245,20.9292,1684640.34,499250.36,1185389.98,1,1
246,20.8796,1681831.1,499250.36,1182580.74,1,1
247,20.5077,1660763.98,499250.36,1161513.62,1,1
248,20.768,1675509.98,499250.36,1176259.62,1,1
249,20.9416,1685343.0,499250.36,1186092.64,1,1
250,21.3384,1707815.45,499250.36,1208565.09,1,1
251,21.4996,1716944.39,499250.36,1217694.03,1,1
252,21.574,1721157.53,499250.36,1221907.17,1,1
253,21.3632,1709219.35,499250.36,1209968.99,1,1
254,20.4333,1656549.43,499250.36,1157299.07,1,1
255,20.0241,1633375.74,499250.36,1134125.38,1,1
256,19.7885,1620033.65,499250.36,1120783.29,1,1
257,19.3174,1593349.48,499250.36,1094099.12,1,1
258,19.5654,1607394.23,499250.36,1108143.87,1,1
259,19.7761,1619330.99,499250.36,1120080.63,1,1
260,20.1109,1638291.54,499250.36,1139041.18,1,1
261,20.2721,1647421.9,499250.36,1148171.54,1,1
262,20.5201,1661466.65,499250.36,1162216.29,1,1
263,20.7309,1673406.24,499250.36,1174155.88,1,1
264,20.7929,1676918.13,499250.36,1177667.77,1,1
265,20.7805,1676214.06,499250.36,1176963.7,1,1
266,20.7681,1675511.39,499250.36,1176261.03,1,1
267,21.4128,1712030.0,499250.36,1212779.64,1,1
268,21.1896,1699387.75,499250.36,1200137.39,1,1
269,20.7929,1676916.72,499250.36,1177666.36,1,1
270,20.7185,1672703.58,499250.36,1173453.22,1,1
271,20.9169,1683939.09,499250.36,1184688.73,1,1
272,21.8219,1735200.86,499250.36,1235950.5,1,1
273,23.7314,1843347.11,499250.36,1344096.75,1,1
274,25.554,1946577.56,499250.36,1447327.2,1,1
275,25.1944,1926213.11,499250.36,1426962.75,1,1
276,26.0127,1972560.49,499250.36,1473310.13,1,1
277,28.5297,2115117.36,499250.36,1615867.0,1,1
278,28.6537,2122139.74,499250.36,1622889.38,1,1
279,27.9594,2082813.31,499250.36,1583562.95,1,1
280,28.4429,2110200.14,499250.36,1610949.78,1,1
281,28.5794,2117928.01,499250.36,1618677.65,1,1
282,28.4305,2109498.9,499250.36,1610248.54,1,1
283,29.1869,2152335.8,499250.36,1653085.44,1,1
284,29.2612,2156548.94,499250.36,1657298.58,1,1
285,29.0009,2141801.53,499250.36,1642551.17,1,1
286,29.906,2193067.55,499250.36,1693817.19,1,1
287,30.3771,2219750.3,499250.36,1720499.94,1,1
288,27.9346,2081407.99,499250.36,1582157.63,1,1
289,27.513,2057534.47,499250.36,1558284.11,1,1
290,27.637,2064556.84,499250.36,1565306.48,1,1
291,26.3723,1992926.36,499250.36,1493676.0,1,1
292,27.4014,2051211.92,499250.36,1551961.56,1,1
293,28.0214,2086323.79,499250.36,1587073.43,1,1
294,29.1373,2149526.57,499250.36,1650276.21,1,1
295,29.1373,2149527.99,499250.36,1650277.62,1,1
296,28.9513,2138992.3,499250.36,1639741.94,1,1
297,30.2655,2213429.18,499250.36,1714178.82,1,1
298,30.8607,2247138.55,499250.36,1747888.19,1,1
299,32.051,2314554.47,499250.36,1815304.11,1,1
300,31.4931,2282954.5,499250.36,1783704.14,1,1
301,31.1335,2262587.21,499250.36,1763336.85,1,1
302,31.7162,2295593.92,499250.36,1796343.56,1,1
303,32.9686,2366523.15,499250.36,1867272.79,1,1
304,35.7459,2523824.61,499250.36,2024574.25,1,1
305,36.7625,2581407.5,499250.36,2082157.14,1,1
306,38.3372,2670594.62,499250.36,2171344.26,1,1
307,38.0892,2656547.04,499250.36,2157296.68,1,1
308,35.9815,2537168.11,499250.36,2037917.75,1,1
309,36.155,2546996.88,499250.36,2047746.52,1,1
310,37.3081,2612307.65,499250.36,2113057.29,1,1
311,36.7006,2577897.02,499250.36,2078646.66,1,1
312,36.3658,2558936.47,499250.36,2059686.11,1,1
313,34.9151,2476773.14,499250.36,1977522.78,1,1
314,35.9071,2532954.97,499250.36,2033704.61,1,1
315,38.3248,2669891.96,499250.36,2170641.6,1,1
316,39.9366,2761181.4,499250.36,2261931.04,1,1
317,39.3043,2725366.87,499250.36,2226116.51,1,1
318,41.8089,2867221.08,499250.36,2367970.72,1,1
319,41.9453,2874947.53,499250.36,2375697.17,1,1
320,40.4574,2790679.05,499250.36,2291428.69,1,1
321,41.1394,2829301.4,499250.36,2330051.04,1,1
322,40.6186,2799805.16,499250.36,2300554.8,1,1
323,40.9906,2820875.12,499250.36,2321624.76,1,1
324,41.8833,2871435.64,499250.36,2372185.28,1,1
325,45.0822,3052613.44,499250.36,2553363.08,1,1
326,46.0617,3108092.6,499250.36,2608842.24,1,1
327,46.8552,3153036.08,499250.36,2653785.72,1,1
328,46.7188,3145312.46,499250.36,2646062.1,1,1
329,47.004,3161460.94,499250.36,2662210.58,1,1
330,45.6029,3082108.26,499250.36,2582857.9,1,1
331,45.9749,3103176.8,499250.36,2603926.44,1,1
332,44.983,3046994.98,499250.36,2547744.62,1,1
333,43.5075,2963429.16,499250.36,2464178.8,1,1
334,43.2099,2946575.18,499250.36,2447324.82,1,1
335,39.4531,2733793.15,499250.36,2234542.79,1,1
336,36.5642,2570173.4,499250.36,2070923.04,1,1
337,37.6181,2629862.87,499250.36,2130612.51,1,1
338,38.8703,2700787.85,499250.36,2201537.49,1,1
339,39.4903,2735903.97,499250.36,2236653.61,1,1
340,40.3954,2787167.16,499250.36,2287916.8,1,1
341,40.011,2765395.96,499250.36,2266145.6,1,1
342,38.7588,2694469.56,499250.36,2195219.2,1,1
343,38.8952,2702194.59,499250.36,2202944.23,1,1
344,39.7383,2749948.72,499250.36,2250698.36,1,1
345,39.7011,2747840.73,499250.36,2248590.37,1,1
346,40.0731,2768907.85,499250.36,2269657.49,1,1
347,41.2014,2832813.29,499250.36,2333562.93,1,1
348,41.3253,2839834.25,499250.36,2340583.89,1,1
349,40.879,2814553.99,499250.36,2315303.63,1,1
350,41.8089,2867222.5,499250.36,2367972.14,1,1
351,41.3005,2838430.34,499250.36,2339179.98,1,1
352,41.7469,2863710.6,499250.36,2364460.24,1,1
353,42.4288,2902334.37,499250.36,2403084.01,1,1
354,42.1437,2886183.05,499250.36,2386932.69,1,1
355,43.7307,2976070.0,499250.36,2476819.64,1,1
356,45.4665,3074383.23,499250.36,2575132.87,1,1
357,47.0412,3163568.93,499250.36,2664318.57,1,1
358,45.2682,3063149.13,499250.36,2563898.77,1,1
359,46.5328,3134776.77,499250.36,2635526.41,1,1
360,45.8633,3096857.09,499250.36,2597606.73,1,1
361,45.6649,3085620.16,499250.36,2586369.8,1,1
362,45.8509,3096154.43,499250.36,2596904.07,1,1
363,46.3716,3125647.83,499250.36,2626397.47,1,1
364,46.8924,3155142.65,499250.36,2655892.29,1,1
365,46.6568,3141800.56,499250.36,2642550.2,1,1
366,47.7355,3202895.36,499250.36,2703645.0,1,1
367,48.1695,3227472.95,499250.36,2728222.59,1,1
368,52.1743,3454301.15,499250.36,2955050.79,1,1
369,52.6207,3479581.41,499250.36,2980331.05,1,1
370,51.8272,3434636.52,499250.36,2935386.16,1,1
371,49.7318,3315957.41,499250.36,2816707.05,1,1
372,49.0126,3275228.5,499250.36,2775978.14,1,1
373,49.4342,3299103.43,499250.36,2799853.07,1,1
374,48.5787,3250648.06,499250.36,2751397.7,1,1
375,47.2519,3175505.69,499250.36,2676255.33,1,1
376,47.9587,3215533.36,499250.36,2716283.0,1,1
377,46.8552,3153036.08,499250.36,2653785.72,1,1
378,46.2105,3116518.89,499250.36,2617268.53,1,1
379,43.0488,2937447.65,499250.36,2438197.29,1,1
380,44.983,3046997.81,499250.36,2547747.45,1,1
381,43.5447,2965535.73,499250.36,2466285.37,1,1
382,42.9744,2933233.09,499250.36,2433982.73,1,1
383,44.5242,3021013.47,499250.36,2521763.11,1,1
384,43.9663,2989412.08,499250.36,2490161.72,1,1
385,44.2763,3006968.72,499250.36,2507718.36,1,1
386,45.293,3064553.04,499250.36,2565302.68,1,1
387,45.1814,3058231.91,499250.36,2558981.55,1,1
388,44.5242,3021013.47,499250.36,2521763.11,1,1
389,43.8299,2981687.05,499250.36,2482436.69,1,1
390,41.8584,2870028.9,499250.36,2370778.54,1,1
391,42.094,2883372.4,499250.36,2384122.04,1,1
392,42.2429,2891801.51,499250.36,2392551.15,1,1
393,42.8132,2924105.57,499250.36,2424855.21,1,1
394,46.322,3122837.18,499250.36,2623586.82,1,1
395,47.5,3189553.27,499250.36,2690302.91,1,1
396,47.9711,3216236.02,499250.36,2716985.66,1,1
397,46.8676,3153738.74,499250.36,2654488.38,1,1
398,46.4088,3127754.4,499250.36,2628504.04,1,1
399,47.2148,3173400.54,499250.36,2674150.18,1,1
400,47.624,3196575.64,499250.36,2697325.28,1,1
401,46.7436,3146714.95,499250.36,2647464.59,1,1
402,46.9172,3156545.14,499250.36,2657294.78,1,1
403,47.066,3164974.26,499250.36,2665723.89,1,1
404,44.797,3036463.54,499250.36,2537213.18,1,1
405,45.1566,3056829.42,499250.36,2557579.06,1,1
406,46.6692,3142500.39,499250.36,2643250.03,1,1
407,45.6153,3082809.51,499250.36,2583559.15,1,1
408,45.5905,3081405.6,499250.36,2582155.24,1,1
409,44.735,3032951.65,499250.36,2533701.29,1,1
410,43.024,2936043.74,499250.36,2436793.38,1,1
411,43.6191,2969751.7,499250.36,2470501.34,1,1
412,43.6687,2972558.1,499250.36,2473307.74,1,1
413,44.3506,3011180.45,499250.36,2511930.09,1,1
414,45.0202,3049104.38,499250.36,2549854.02,1,1
415,44.5986,3025228.03,499250.36,2525977.67,1,1
416,45.7269,3089130.64,499250.36,2589880.28,1,1
417,45.3301,3066658.19,499250.36,2567407.83,1,1
418,44.1895,3002054.34,499250.36,2502803.98,1,1
419,44.2638,3006266.06,499250.36,2507015.7,1,1
420,47.7479,3203598.02,499250.36,2704347.66,1,1
421,48.591,3251349.31,499250.36,2752098.95,1,1
422,49.025,3275929.74,499250.36,2776679.38,1,1
423,46.9668,3159355.79,499250.36,2660105.43,1,1
424,46.7932,3149525.6,499250.36,2650275.24,1,1
425,46.6233,3139900.83,499250.36,2640650.47,1,1
426,46.6358,3140609.15,499250.36,2641358.79,1,1
427,46.9485,3158317.38,499250.36,2659067.02,1,1
428,48.5743,3250400.15,499250.36,2751149.79,1,1
429,49.1621,3283691.61,499250.36,2784441.25,1,1
430,47.6738,3199400.46,499250.36,2700150.1,1,1
431,49.3747,3295733.2,499250.36,2796482.84,1,1
432,53.4767,3528065.11,499250.36,3028814.75,1,1
433,52.9515,3498315.29,499250.36,2999064.93,1,1
434,52.9515,3498315.29,499250.36,2999064.93,1,1
435,53.7519,3543648.35,499250.36,3044397.99,1,1
436,57.1786,3737730.49,499250.36,3238480.13,1,1
437,57.5538,3738871.19,3738871.19,0.0,-1,0
438,61.3306,3738871.19,3738871.19,0.0,0,0
439,62.2561,3738871.19,3738871.19,0.0,0,0
440,62.6313,3738871.19,3738871.19,0.0,0,0
441,62.9064,3738871.19,3738871.19,0.0,0,0
442,59.6548,3738871.19,3738871.19,0.0,0,0
443,59.1546,3738871.19,3738871.19,0.0,0,0
444,59.2296,3738871.19,3738871.19,0.0,0,0
445,60.1551,3738871.19,3738871.19,0.0,0,0
446,64.1821,3738871.19,3738871.19,0.0,0,0
447,66.7834,3738871.19,3738871.19,0.0,0,0
448,67.2836,3738871.19,3738871.19,0.0,0,0
449,70.5352,3738871.19,3738871.19,0.0,0,0
450,68.2341,3738871.19,3738871.19,0.0,0,0
451,67.3086,3738871.19,3738871.19,0.0,0,0
452,64.132,3738871.19,3738871.19,0.0,0,0
453,65.5578,3738871.19,3738871.19,0.0,0,0
454,65.7078,3738871.19,3738871.19,0.0,0,0
455,63.2816,3738871.19,3738871.19,0.0,0,0
456,68.5593,3738871.19,3738871.19,0.0,0,0
457,71.4357,3738871.19,3738871.19,0.0,0,0
458,67.984,3738871.19,3738871.19,0.0,0,0
459,67.5087,3738871.19,3738871.19,0.0,0,0
460,67.4087,3738871.19,3738871.19,0.0,0,0
461,64.9825,3738871.19,3738871.19,0.0,0,0
462,61.5308,3738871.19,3738871.19,0.0,0,0
463,62.4562,3738871.19,3738871.19,0.0,0,0
464,60.1801,3738871.19,3738871.19,0.0,0,0
465,58.2791,3738871.19,3738871.19,0.0,0,0
466,60.2301,3738871.19,3738871.19,0.0,0,0
467,61.2056,3738871.19,3738871.19,0.0,0,0
468,61.3306,3738871.19,3738871.19,0.0,0,0
469,61.8309,3738871.19,3738871.19,0.0,0,0
470,60.055,3738871.19,3738871.19,0.0,0,0
471,58.6793,3738871.19,3738871.19,0.0,0,0
472,54.2021,3738871.19,3738871.19,0.0,0,0
473,54.052,3738871.19,3738871.19,0.0,0,0
474,57.7789,3738871.19,3738871.19,0.0,0,0
475,58.1791,3738871.19,3738871.19,0.0,0,0
476,61.5308,3738871.19,3738871.19,0.0,0,0
477,61.7809,3738871.19,3738871.19,0.0,0,0
478,62.3061,3738871.19,3738871.19,0.0,0,0
479,62.9565,3738871.19,3738871.19,0.0,0,0
480,63.982,3738871.19,3738871.19,0.0,0,0
481,63.1566,3738871.19,3738871.19,0.0,0,0
482,61.7559,3738871.19,3738871.19,0.0,0,0
483,63.7819,3738871.19,3738871.19,0.0,0,0
484,63.0815,3738871.19,3738871.19,0.0,0,0
485,61.8809,3738871.19,3738871.19,0.0,0,0
486,62.8564,3738871.19,3738871.19,0.0,0,0
487,63.3567,3738871.19,3738871.19,0.0,0,0
488,63.6318,3738871.19,3738871.19,0.0,0,0
489,64.2321,3738871.19,3738871.19,0.0,0,0
490,62.4312,3738871.19,3738871.19,0.0,0,0
491,62.4312,3738871.19,3738871.19,0.0,0,0
492,62.106,3738871.19,3738871.19,0.0,0,0
493,57.7038,3738871.19,3738871.19,0.0,0,0
494,57.2036,3738871.19,3738871.19,0.0,0,0
495,57.8539,3738871.19,3738871.19,0.0,0,0
496,59.3046,3738871.19,3738871.19,0.0,0,0
497,58.9795,3738871.19,3738871.19,0.0,0,0
498,59.2046,3738871.19,3738871.19,0.0,0,0
499,59.3547,3738871.19,3738871.19,0.0,0,0
500,54.6273,3738871.19,3738871.19,0.0,0,0
501,53.2766,3738871.19,3738871.19,0.0,0,0
502,51.1506,3738871.19,3738871.19,0.0,0,0
503,50.5628,3738871.19,3738871.19,0.0,0,0
504,51.6758,3738871.19,3738871.19,0.0,0,0
505,48.2116,3738871.19,3738871.19,0.0,0,0
506,47.3236,3738871.19,3738871.19,0.0,0,0
507,47.111,3738871.19,3738871.19,0.0,0,0
