iteration,avg_price,cash_and_stock,cash,stock_value,action,position
125,315.4076,998656.13,499365.86,499290.27,1,1
126,315.2826,998458.15,499365.86,499092.3,1,1
127,314.4071,997072.34,499365.86,497706.48,1,1
128,314.0319,996478.41,499365.86,497112.56,1,1
129,313.2816,995290.57,499365.86,495924.71,1,1
130,314.9074,997864.23,499365.86,498498.37,1,1
131,317.9089,1002615.61,499365.86,503249.75,1,1
132,312.4061,993904.75,499365.86,494538.9,0,1
133,312.9064,994696.65,499365.86,495330.79,0,1
134,316.9084,1001031.81,499365.86,501665.96,0,1
135,321.1605,1007762.93,499365.86,508397.07,0,1
136,329.1645,1020433.26,499365.86,521067.4,0,1
137,336.6682,1032311.7,499365.86,532945.84,1,1
138,340.4201,1038250.91,499365.86,538885.06,1,1
139,340.6702,1038646.86,499365.86,539281.01,1,1
140,345.1725,1045773.92,499365.86,546408.07,1,1
141,349.0494,1051911.12,499365.86,552545.26,1,1
142,353.6767,1059236.15,499365.86,559870.3,1,1
143,361.5557,1071708.51,499365.86,572342.65,1,1
144,364.4321,1076261.91,499365.86,576896.05,1,1
145,357.5537,1065373.34,499365.86,566007.49,1,1
146,365.9329,1078637.6,499365.86,579271.74,1,1
147,366.3081,1079231.52,499365.86,579865.66,1,1
148,381.3156,1102988.39,499365.86,603622.54,1,1
149,383.4416,1106353.95,499365.86,606988.09,1,1
150,381.4406,1103186.37,499365.86,603820.51,1,1
151,387.4436,1112689.11,499365.86,613323.26,1,1
152,422.7112,1168517.77,499365.86,669151.91,1,1
153,441.4706,1198213.86,499365.86,698848.0,1,1
154,423.9619,1170497.5,499365.86,671131.65,1,1
155,434.5922,1187325.29,499365.86,687959.43,1,1
156,427.3386,1175842.8,499365.86,676476.94,1,1
157,417.9589,1160994.76,499365.86,661628.9,1,1
158,423.9619,1170497.5,499365.86,671131.65,1,1
159,429.5897,1179406.33,499365.86,680040.48,1,1
160,434.9674,1187919.21,499365.86,688553.35,1,1
161,432.216,1183563.78,499365.86,684197.93,1,1
162,434.217,1186731.37,499365.86,687365.51,1,1
163,430.7152,1181188.1,499365.86,681822.24,1,1
164,420.3351,1164756.26,499365.86,665390.4,1,1
165,428.0889,1177030.64,499365.86,677664.79,1,1
166,426.4631,1174456.98,499365.86,675091.13,1,1
167,432.8413,1184553.65,499365.86,685187.8,1,1
168,434.8423,1187721.24,499365.86,688355.38,1,1
169,429.9649,1180000.25,499365.86,680634.4,1,1
170,414.8323,1156045.41,499365.86,656679.55,1,1
171,424.212,1170893.45,499365.86,671527.6,1,1
172,429.0894,1178614.44,499365.86,679248.58,1,1
173,434.0919,1186533.39,499365.86,687167.54,1,1
174,440.4701,1196630.06,499365.86,697264.21,1,1
175,446.5982,1206330.79,499365.86,706964.93,1,1
176,435.5927,1188909.08,499365.86,689543.22,1,1
177,429.9649,1180000.25,499365.86,680634.4,1,1
178,433.4666,1185543.52,499365.86,686177.67,1,1
179,434.5922,1187325.29,499365.86,687959.43,1,1
180,436.4681,1190294.9,499365.86,690929.04,1,1
181,429.5897,1179406.33,499365.86,680040.48,1,1
182,427.5887,1176238.75,499365.86,676872.89,1,1
183,430.8403,1181386.07,499365.86,682020.21,1,1
184,426.4631,1174456.98,499365.86,675091.13,1,1
185,434.0919,1186533.39,499365.86,687167.54,1,1
186,435.7178,1189107.05,499365.86,689741.2,1,1
187,440.0949,1196036.14,499365.86,696670.29,1,1
188,444.3471,1202767.26,499365.86,703401.4,1,1
189,458.6042,1225336.29,499365.86,725970.43,1,1
190,449.8498,1211478.11,499365.86,712112.25,1,1
191,445.3476,1204351.05,499365.86,704985.19,1,1
192,442.7212,1200193.6,499365.86,700827.74,1,1
193,437.9689,1192670.59,499365.86,693304.73,1,1
194,434.5922,1187325.29,499365.86,687959.43,1,1
195,424.7122,1171685.35,499365.86,672319.49,1,1
196,424.4621,1171289.4,499365.86,671923.54,1,1
197,429.9649,1180000.25,499365.86,680634.4,1,1
198,431.4656,1182375.94,499365.86,683010.08,1,1
199,433.0914,1184949.6,499365.86,685583.75,1,1
200,433.8418,1186137.45,499365.86,686771.59,1,1
201,439.8448,1195640.19,499365.86,696274.34,1,1
202,441.7207,1198609.8,499365.86,699243.95,1,1
203,452.3511,1215437.59,499365.86,716071.73,1,1
204,460.1049,1227711.97,499365.86,728346.12,1,1
205,461.6057,1230087.66,499365.86,730721.8,1,1
206,459.2295,1226326.16,499365.86,726960.3,1,1
207,453.3516,1217021.38,499365.86,717655.52,1,1
208,450.8503,1213061.9,499365.86,713696.04,1,1
209,456.1029,1221376.81,499365.86,722010.95,1,1
210,452.7262,1216031.51,499365.86,716665.65,1,1
211,453.4766,1217219.35,499365.86,717853.5,1,1
212,453.8518,1217813.28,499365.86,718447.42,1,1
213,453.6017,1217417.33,499365.86,718051.47,1,1
214,451.4756,1214051.77,499365.86,714685.91,1,1
215,447.2235,1207320.66,499365.86,707954.8,1,1
216,444.7222,1203361.18,499365.86,703995.32,1,1
217,437.4686,1191878.69,499365.86,692512.83,1,1
218,433.4666,1185543.52,499365.86,686177.67,0,1
219,433.8418,1186137.45,499365.86,686771.59,0,1
220,440.9704,1197421.96,499365.86,698056.1,1,1
221,448.8493,1209894.32,499365.86,710528.46,1,1
222,449.9749,1211676.08,499365.86,712310.23,1,1
223,452.8513,1216229.48,499365.86,716863.63,1,1
224,457.9789,1224346.42,499365.86,724980.56,1,1
225,451.4756,1214051.77,499365.86,714685.91,1,1
226,455.1024,1219793.02,499365.86,720427.16,1,1
227,459.4796,1226722.1,499365.86,727356.25,1,1
228,460.8553,1228899.82,499365.86,729533.96,1,1
229,480.6152,1260179.7,499365.86,760813.84,1,1
230,490.8703,1276413.56,499365.86,777047.7,1,1
231,494.6222,1282352.78,499365.86,782986.92,1,1
232,492.4961,1278987.22,499365.86,779621.37,1,1
233,488.244,1272256.11,499365.86,772890.25,1,1
234,496.1229,1284728.47,499365.86,785362.61,1,1
235,494.1219,1281560.88,499365.86,782195.03,1,1
236,489.3696,1274037.87,499365.86,774672.02,1,1
237,490.1199,1275225.72,499365.86,775859.86,1,1
238,489.3696,1274037.87,499365.86,774672.02,1,1
239,483.9919,1265524.99,499365.86,766159.14,1,1
240,488.6192,1272850.03,499365.86,773484.17,1,1
241,498.1239,1287896.05,499365.86,788530.19,1,1
242,497.3736,1286708.21,499365.86,787342.35,1,1
243,502.3761,1294627.16,499365.86,795261.31,1,1
244,512.5061,1310663.05,499365.86,811297.2,1,1
245,520.7602,1323729.33,499365.86,824363.48,1,1
246,521.2605,1324521.23,499365.86,825155.37,1,1
247,512.5061,1310663.05,499365.86,811297.2,1,1
248,513.7568,1312642.79,499365.86,813276.94,1,1
249,509.5046,1305911.68,499365.86,806545.82,1,1
250,505.7528,1299972.46,499365.86,800606.6,1,1
251,511.7558,1309475.21,499365.86,810109.35,1,1
252,510.0049,1306703.57,499365.86,807337.72,1,1
253,510.0049,1306703.57,499365.86,807337.72,1,1
254,514.5071,1313830.64,499365.86,814464.78,1,1
255,511.0054,1308287.37,499365.86,808921.51,1,1
256,509.0044,1305119.78,499365.86,805753.93,1,1
257,510.255,1307099.52,499365.86,807733.66,1,1
258,512.0059,1309871.16,499365.86,810505.3,1,1
259,513.7568,1312642.79,499365.86,813276.94,1,1
260,515.2575,1315018.48,499365.86,815652.62,1,1
261,522.5111,1326500.97,499365.86,827135.11,1,1
262,528.7642,1336399.66,499365.86,837033.81,1,1
263,535.2675,1346694.31,499365.86,847328.45,1,1
264,540.5201,1355009.21,499365.86,855643.36,1,1
265,548.7742,1368075.49,499365.86,868709.64,1,1
266,563.5316,1391436.42,499365.86,892070.56,1,1
267,578.0389,1414401.4,499365.86,915035.54,1,1
268,581.7907,1420340.61,499365.86,920974.76,1,1
269,590.5451,1434198.79,499365.86,934832.93,1,1
270,602.301,1452808.34,499365.86,953442.48,1,1
271,592.296,1436970.42,499365.86,937604.57,1,1
272,607.3035,1460727.3,499365.86,961361.44,1,1
273,604.302,1455975.92,499365.86,956610.07,1,1
274,625.0624,1480293.09,1480293.09,0.0,-1,0
275,644.0719,1480293.09,1480293.09,0.0,0,0
276,666.5831,1480293.09,1480293.09,0.0,0,0
277,653.3265,1480293.09,1480293.09,0.0,0,0
278,634.8172,1480293.09,1480293.09,0.0,0,0
279,621.3105,1480293.09,1480293.09,0.0,0,0
280,616.8082,1480293.09,1480293.09,0.0,0,0
281,602.301,1480293.09,1480293.09,0.0,0,0
282,598.299,1480293.09,1480293.09,0.0,0,0
283,605.5526,1480293.09,1480293.09,0.0,0,0
284,631.3155,1480293.09,1480293.09,0.0,0,0
285,633.3165,1480293.09,1480293.09,0.0,0,0
286,626.8132,1480293.09,1480293.09,0.0,0,0
287,634.317,1480293.09,1480293.09,0.0,0,0
288,663.8317,1480293.09,1480293.09,0.0,0,0
289,660.5801,1480293.09,1480293.09,0.0,0,0
290,652.326,1480293.09,1480293.09,0.0,0,0
291,653.3265,1480293.09,1480293.09,0.0,0,0
292,639.8197,1480293.09,1480293.09,0.0,0,0
293,628.0639,1480293.09,1480293.09,0.0,0,0
294,633.8168,1480293.09,1480293.09,0.0,0,0
295,609.3045,1479923.43,740227.77,739695.66,-1,-1
296,612.5561,1475236.63,740227.77,735008.86,0,-1
297,617.0584,1469770.9,740227.77,729543.13,0,-1
298,603.8018,1485864.44,740227.77,745636.68,0,-1
299,598.0489,1492848.43,740227.77,752620.67,0,-1
300,601.3005,1488900.96,740227.77,748673.19,0,-1
301,592.7962,1499225.12,740227.77,758997.35,0,-1
302,597.2985,1493759.39,740227.77,753531.62,0,-1
303,606.5531,1482524.27,740227.77,742296.51,0,-1
304,614.0569,1473414.72,740227.77,733186.95,0,-1
305,611.5556,1476451.24,740227.77,736223.47,0,-1
306,611.8058,1476147.59,740227.77,735919.82,0,-1
307,605.8027,1483435.23,740227.77,743207.46,0,-1
308,604.0519,1485560.79,740227.77,745333.02,0,-1
309,593.0464,1498921.47,740227.77,758693.7,0,-1
