iteration,avg_price,cash_and_stock,cash,stock_value,action,position
256,31.7033,1206557.61,499256.01,707301.6,1,1
257,33.3917,1244224.56,499256.01,744968.55,1,1
258,33.8294,1253990.07,499256.01,754734.05,1,1
259,33.7294,1251757.95,499256.01,752501.94,1,1
260,34.2296,1262918.53,499256.01,763662.52,1,1
261,36.6308,1316489.3,499256.01,817233.29,1,1
262,36.7434,1319000.43,499256.01,819744.42,1,1
263,37.1436,1327928.89,499256.01,828672.88,1,1
264,37.9189,1345227.79,499256.01,845971.77,1,1
265,39.8699,1388754.04,499256.01,889498.03,1,1
266,43.1216,1461297.79,499256.01,962041.78,1,1
267,42.6963,1451811.3,499256.01,952555.29,1,1
268,43.5593,1471063.3,499256.01,971807.29,1,1
269,43.4467,1468552.17,499256.01,969296.16,1,1
270,43.4342,1468273.15,499256.01,969017.14,1,1
271,42.8214,1454601.45,499256.01,955345.43,1,1
272,43.8719,1478038.66,499256.01,978782.65,1,1
273,43.1966,1462971.88,499256.01,963715.87,1,1
274,42.7714,1453485.39,499256.01,954229.38,1,1
275,42.3337,1443719.88,499256.01,944463.87,1,1
276,41.2206,1418887.6,499256.01,919631.59,1,1
277,43.9845,1480549.79,499256.01,981293.78,1,1
278,43.972,1472016.54,1472016.54,0.0,-1,0
279,43.1966,1472016.54,1472016.54,0.0,0,0
280,44.5348,1472016.54,1472016.54,0.0,0,0
281,44.2971,1472016.54,1472016.54,0.0,0,0
282,43.5968,1472016.54,1472016.54,0.0,0,0
283,42.8964,1472016.54,1472016.54,0.0,0,0
284,44.2471,1472016.54,1472016.54,0.0,0,0
285,45.3977,1472016.54,1472016.54,0.0,0,0
286,43.8844,1472016.54,1472016.54,0.0,0,0
287,40.7829,1472016.54,1472016.54,0.0,0,0
288,41.5833,1472016.54,1472016.54,0.0,0,0
289,41.4457,1472016.54,1472016.54,0.0,0,0
290,42.0085,1472016.54,1472016.54,0.0,0,0
291,44.022,1472016.54,1472016.54,0.0,0,0
292,43.0215,1472016.54,1472016.54,0.0,0,0
293,43.6218,1472016.54,1472016.54,0.0,0,0
294,43.9219,1472016.54,1472016.54,0.0,0,0
295,44.2096,1472016.54,1472016.54,0.0,0,0
296,44.7849,1472016.54,1472016.54,0.0,0,0
297,45.085,1472016.54,1472016.54,0.0,0,0
298,44.4847,1472016.54,1472016.54,0.0,0,0
299,44.0345,1472016.54,1472016.54,0.0,0,0
300,44.2221,1472016.54,1472016.54,0.0,0,0
301,44.1346,1472016.54,1472016.54,0.0,0,0
302,44.1971,1472016.54,1472016.54,0.0,0,0
303,44.7474,1472016.54,1472016.54,0.0,0,0
304,45.6228,1472016.54,1472016.54,0.0,0,0
305,44.4097,1472016.54,1472016.54,0.0,0,0
306,43.8969,1472016.54,1472016.54,0.0,0,0
307,42.6963,1472016.54,1472016.54,0.0,0,0
308,41.7334,1472016.54,1472016.54,0.0,0,0
309,42.2461,1472016.54,1472016.54,0.0,0,0
310,43.034,1472016.54,1472016.54,0.0,0,0
311,43.0965,1472016.54,1472016.54,0.0,0,0
312,43.084,1472016.54,1472016.54,0.0,0,0
313,42.6338,1472016.54,1472016.54,0.0,0,0
314,42.4087,1472016.54,1472016.54,0.0,0,0
315,43.6218,1472016.54,1472016.54,0.0,0,0
316,43.2966,1472016.54,1472016.54,0.0,0,0
317,42.3712,1472016.54,1472016.54,0.0,0,0
318,43.3216,1472016.54,1472016.54,0.0,0,0
319,44.1471,1472016.54,1472016.54,0.0,0,0
320,48.099,1472016.54,1472016.54,0.0,0,0
321,51.4507,1472016.54,1472016.54,0.0,0,0
322,51.7008,1472016.54,1472016.54,0.0,0,0
323,53.1266,1472016.54,1472016.54,0.0,0,0
324,53.7018,1472016.54,1472016.54,0.0,0,0
325,53.1266,1472016.54,1472016.54,0.0,0,0
326,55.7028,1472016.54,1472016.54,0.0,0,0
327,55.2276,1472016.54,1472016.54,0.0,0,0
328,54.077,1472016.54,1472016.54,0.0,0,0
329,54.3522,1472016.54,1472016.54,0.0,0,0
330,54.7774,1472016.54,1472016.54,0.0,0,0
331,53.6768,1472016.54,1472016.54,0.0,0,0
332,52.2761,1472016.54,1472016.54,0.0,0,0
333,53.0265,1472016.54,1472016.54,0.0,0,0
334,52.3762,1472016.54,1472016.54,0.0,0,0
335,50.7754,1472016.54,1472016.54,0.0,0,0
336,48.9119,1472016.54,1472016.54,0.0,0,0
337,51.7509,1472016.54,1472016.54,0.0,0,0
338,51.6008,1472016.54,1472016.54,0.0,0,0
339,48.9745,1472016.54,1472016.54,0.0,0,0
340,49.3246,1472016.54,1472016.54,0.0,0,0
341,49.8499,1472016.54,1472016.54,0.0,0,0
342,50.1125,1472016.54,1472016.54,0.0,0,0
343,49.925,1472016.54,1472016.54,0.0,0,0
344,48.9995,1472016.54,1472016.54,0.0,0,0
345,48.7994,1472016.54,1472016.54,0.0,0,0
346,49.1496,1472016.54,1472016.54,0.0,0,0
347,50.938,1472016.54,1472016.54,0.0,0,0
348,50.5252,1472016.54,1472016.54,0.0,0,0
349,49.3372,1472016.54,1472016.54,0.0,0,0
350,48.5743,1472016.54,1472016.54,0.0,0,0
351,48.7494,1472016.54,1472016.54,0.0,0,0
352,48.2866,1472016.54,1472016.54,0.0,0,0
353,46.2481,1472016.54,1472016.54,0.0,0,0
354,45.948,1472016.54,1472016.54,0.0,0,0
355,46.073,1472016.54,1472016.54,0.0,0,0
356,46.123,1472016.54,1472016.54,0.0,0,0
357,47.2486,1472016.54,1472016.54,0.0,0,0
358,46.8984,1472016.54,1472016.54,0.0,0,0
359,48.8494,1472016.54,1472016.54,0.0,0,0
360,49.6998,1472016.54,1472016.54,0.0,0,0
361,50.2001,1472016.54,1472016.54,0.0,0,0
362,48.9245,1472016.54,1472016.54,0.0,0,0
363,48.2241,1472016.54,1472016.54,0.0,0,0
364,48.5993,1472016.54,1472016.54,0.0,0,0
365,47.6488,1472016.54,1472016.54,0.0,0,0
366,48.5493,1472016.54,1472016.54,0.0,0,0
367,52.4637,1472016.54,1472016.54,0.0,0,0
368,51.3757,1472016.54,1472016.54,0.0,0,0
369,50.8504,1472016.54,1472016.54,0.0,0,0
370,50.1501,1472016.54,1472016.54,0.0,0,0
371,49.8999,1472016.54,1472016.54,0.0,0,0
372,51.5007,1472016.54,1472016.54,0.0,0,0
373,53.1266,1472016.54,1472016.54,0.0,0,0
374,54.2771,1472016.54,1472016.54,0.0,0,0
375,52.2761,1472016.54,1472016.54,0.0,0,0
376,50.1876,1472016.54,1472016.54,0.0,0,0
377,48.2366,1472016.54,1472016.54,0.0,0,0
378,46.1731,1472016.54,1472016.54,0.0,0,0
379,48.9244,1472016.54,1472016.54,0.0,0,0
380,47.8239,1472016.54,1472016.54,0.0,0,0
381,46.3732,1472016.54,1472016.54,0.0,0,0
382,49.7499,1472016.54,1472016.54,0.0,0,0
383,48.4617,1472016.54,1472016.54,0.0,0,0
384,47.9865,1472016.54,1472016.54,0.0,0,0
385,47.8739,1472016.54,1472016.54,0.0,0,0
386,47.5363,1472016.54,1472016.54,0.0,0,0
387,46.3482,1472016.54,1472016.54,0.0,0,0
388,44.4472,1472016.54,1472016.54,0.0,0,0
389,44.4847,1472016.54,1472016.54,0.0,0,0
390,45.2601,1472016.54,1472016.54,0.0,0,0
391,44.5348,1472016.54,1472016.54,0.0,0,0
392,44.7724,1472016.54,1472016.54,0.0,0,0
393,45.7354,1472016.54,1472016.54,0.0,0,0
394,45.9355,1472016.54,1472016.54,0.0,0,0
395,46.023,1472016.54,1472016.54,0.0,0,0
396,45.3101,1472016.54,1472016.54,0.0,0,0
397,45.2351,1472016.54,1472016.54,0.0,0,0
398,46.7484,1472016.54,1472016.54,0.0,0,0
399,47.0235,1472016.54,1472016.54,0.0,0,0
400,47.4362,1472016.54,1472016.54,0.0,0,0
401,48.5618,1472016.54,1472016.54,0.0,0,0
402,48.6618,1472016.54,1472016.54,0.0,0,0
403,47.0485,1472016.54,1472016.54,0.0,0,0
404,48.2741,1472016.54,1472016.54,0.0,0,0
405,49.6873,1472016.54,1472016.54,0.0,0,0
406,49.087,1472016.54,1472016.54,0.0,0,0
407,48.6493,1472016.54,1472016.54,0.0,0,0
408,49.7249,1472016.54,1472016.54,0.0,0,0
409,49.3247,1472016.54,1472016.54,0.0,0,0
410,45.7228,1472016.54,1472016.54,0.0,0,0
411,41.5207,1471648.73,735651.91,735996.81,-1,-1
412,38.4067,1526112.86,735651.91,790460.95,0,-1
413,36.2556,1564242.82,735651.91,828590.9,0,-1
414,36.2431,1564464.5,735651.91,828812.59,0,-1
415,36.2306,1564686.19,735651.91,829034.27,0,-1
416,37.3061,1545621.21,735651.91,809969.3,0,-1
417,36.0055,1568676.53,735651.91,833024.62,0,-1
418,35.0925,1584859.59,735651.91,849207.68,0,-1
419,35.1426,1583972.85,735651.91,848320.94,0,-1
420,34.8424,1589293.31,735651.91,853641.4,0,-1
421,34.0045,1604146.26,735651.91,868494.34,0,-1
422,33.8169,1607471.54,735651.91,871819.63,-1,-1
423,34.4047,1597052.31,735651.91,861400.4,-1,-1
424,32.7539,1626314.84,735651.91,890662.92,-1,-1
425,32.3412,1633630.47,735651.91,897978.55,-1,-1
426,32.954,1622767.86,735651.91,887115.95,-1,-1
427,33.0915,1620329.32,735651.91,884677.41,-1,-1
428,33.1666,1618999.2,735651.91,883347.29,-1,-1
429,33.3292,1616117.29,735651.91,880465.38,-1,-1
430,31.8409,1642497.9,735651.91,906845.99,-1,-1
431,31.5157,1648261.73,735651.91,912609.82,-1,-1
432,31.5157,1648261.73,735651.91,912609.82,-1,-1
433,32.2036,1636069.01,735651.91,900417.1,-1,-1
434,31.6783,1645379.81,735651.91,909727.9,-1,-1
435,31.9285,1640946.1,735651.91,905294.18,-1,-1
436,32.016,1639394.3,735651.91,903742.38,-1,-1
437,31.6908,1645158.13,735651.91,909506.21,-1,-1
438,31.0655,1656242.42,735651.91,920590.5,-1,-1
439,30.8904,1659346.02,735651.91,923694.1,-1,-1
440,31.6908,1645158.13,735651.91,909506.21,-1,-1
441,34.6798,1592175.22,735651.91,856523.31,0,-1
442,34.1796,1601042.66,735651.91,865390.74,-1,-1
443,34.0795,1602816.14,735651.91,867164.23,-1,-1
444,33.3917,1615008.86,735651.91,879356.95,-1,-1
445,34.7048,1591731.85,735651.91,856079.94,-1,-1
446,35.4177,1579095.76,735651.91,843443.85,-1,-1
447,34.4672,1595943.88,735651.91,860291.97,-1,-1
448,34.4797,1595722.2,735651.91,860070.28,-1,-1
449,35.8179,1572001.82,735651.91,836349.9,-1,-1
450,36.5683,1558700.67,735651.91,823048.76,-1,-1
451,35.9555,1569563.27,735651.91,833911.36,-1,-1
452,35.9805,1569119.9,735651.91,833467.99,-1,-1
453,35.4927,1577765.65,735651.91,842113.74,-1,-1
454,35.7178,1573775.3,735651.91,838123.39,-1,-1
455,35.6553,1574883.73,735651.91,839231.82,-1,-1
456,35.5303,1577100.59,735651.91,841448.68,0,-1
457,34.9925,1586633.08,735651.91,850981.17,-1,-1
458,34.98,1586854.77,735651.91,851202.85,-1,-1
459,35.3427,1580425.88,735651.91,844773.96,0,-1
460,34.0295,1603702.89,735651.91,868050.97,-1,-1
461,32.7914,1625649.78,735651.91,889997.87,-1,-1
462,33.4042,1614787.17,735651.91,879135.26,-1,-1
463,33.3792,1615230.55,735651.91,879578.63,-1,-1
464,34.1296,1601929.4,735651.91,866277.49,-1,-1
465,33.3542,1615673.92,735651.91,880022.0,-1,-1
466,33.1916,1618555.83,735651.91,882903.92,-1,-1
467,33.6043,1611240.2,735651.91,875588.29,-1,-1
468,33.992,1604367.94,735651.91,868716.03,-1,-1
469,33.3542,1615673.92,735651.91,880022.0,-1,-1
470,32.4537,1631635.29,735651.91,895983.38,-1,-1
471,32.5913,1629196.75,735651.91,893544.84,-1,-1
472,32.4287,1632078.67,735651.91,896426.75,-1,-1
473,31.4407,1649591.84,735651.91,913939.93,-1,-1
474,31.3282,1651587.02,735651.91,915935.1,-1,-1
475,33.2791,1617004.03,735651.91,881352.12,-1,-1
476,36.6308,1557592.24,735651.91,821940.33,-1,-1
477,37.5062,1542074.24,735651.91,806422.32,-1,-1
