Date,V,O,H,L,C,KD-FK,KD-K,KD-D,MACD-DIF,MACD-DEF,MACD-Bar,SMA-10,SMA-20,SMA-60,VWMA-10,VWMA-20,VWMA-60,STD-10,STD-20,STD-60,VIX-10,VIX-20,VIX-60,CVOL-7,CVOL-14,CVOL-28,R-V,R-O,R-H,R-L,R-C,R-KD-FK,R-KD-K,R-KD-D,R-MACD-DIF,R-MACD-DEF,R-MACD-Bar,R-SMA-10,R-SMA-20,R-SMA-60,R-VWMA-10,R-VWMA-20,R-VWMA-60,R-STD-10,R-STD-20,R-STD-60,R-VIX-10,R-VIX-20,R-VIX-60,R-CVOL-7,R-CVOL-14,R-CVOL-28
2016-04-15,392305,33.1,33.15,32.9,32.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,483393,32.95,32.95,32.2,32.5,,,,,,,,,,,,,,,,,,,,,,123.2187,0.0,0.0,-2.2762,-1.3657,,,,,,,,,,,,,,,,,,,,,
2016-04-19,311274,32.5,33.0,32.4,32.6,,,,,,,,,,,,,,,,,,,,,,64.3936,0.0,1.5385,-0.3077,0.3077,,,,,,,,,,,,,,,,,,,,,
2016-04-20,332649,32.8,33.0,32.1,32.1,,,,,,,,,,,,,,,,,,,,,,106.8669,0.6135,1.227,-1.5337,-1.5337,,,,,,,,,,,,,,,,,,,,,
2016-04-21,603713,32.3,32.3,31.6,31.7,,,,,,,,,,,,,,,,,,,,,,181.4865,0.6231,0.6231,-1.5576,-1.2461,,,,,,,,,,,,,,,,,,,,,
2016-04-22,1166078,31.65,31.65,29.75,29.85,,,,,,,,,,,,,,,,,,,,,,193.1511,-0.1577,-0.1577,-6.1514,-5.836,,,,,,,,,,,,,,,,,,,,,
2016-04-25,332063,30.0,30.7,29.8,30.6,,,,,,,,,,,,,,,,,,,,,,28.4769,0.5025,2.8476,-0.1675,2.5126,,,,,,,,,,,,,,,,,,,,,
2016-04-26,481009,30.9,31.9,30.6,31.1,,,,,,,,,,,,,,,,,,,,,,144.8547,0.9804,4.2484,0.0,1.634,,,,,,,,,,,,,,,,,,,,,
2016-04-27,348122,31.5,31.5,30.8,30.9,33.8235,44.6078,48.2026,,,,,,,,,,,,,,,,,,,72.3733,1.2862,1.2862,-0.9646,-0.6431,,,,,,,,,,,,,,,,,,,,,
2016-04-28,359865,30.9,31.45,30.55,31.35,49.2308,46.1488,47.518,,,,31.565,,,31.4644,,,0.9857,,,,,,,,,103.3732,0.0,1.7799,-1.1327,1.4563,45.5519,3.4545,-1.4203,,,,,,,,,,,,,,,,,,
2016-04-29,174540,31.05,31.25,30.7,30.7,29.2308,40.5095,45.1818,,,,31.34,,,31.3037,,,0.8863,,,29.9549,,,,,,48.5015,-0.9569,-0.319,-2.0734,-2.0734,-40.6249,-12.2199,-4.9164,,,,-0.7128,,,-0.5107,,,-10.0932,,,,,,,,
2016-05-03,180639,30.7,30.7,30.0,30.1,10.7692,30.5961,40.3199,,,,31.1,,,31.1141,,,0.8618,,,30.5042,,,,,,103.4943,0.0,0.0,-2.2801,-1.9544,-63.1579,-24.4718,-10.7608,,,,-0.7658,,,-0.6058,,,-2.754,,,1.8338,,,,,
2016-05-04,312990,30.1,30.45,29.6,29.6,0.0,20.3974,33.6791,,,,30.8,,,30.9047,,,0.8017,,,30.0367,,,,,,173.2682,0.0,1.1628,-1.6611,-1.6611,-100.0,-33.3333,-16.4704,,,,-0.9646,,,-0.6729,,,-6.9747,,,-1.5328,,,,,
2016-05-05,686869,30.0,30.0,27.9,28.7,20.0,20.2649,29.2077,,,,30.46,,,30.5061,,,0.9036,,,32.3776,,,31.3431,,,219.454,1.3514,1.3514,-5.7432,-3.0405,inf,-0.6493,-13.2764,,,,-1.1039,,,-1.2899,,,12.71,,,7.7936,,,,,
2016-05-06,281307,29.0,29.0,28.15,28.2,7.5,16.01,24.8084,,,,30.11,,,30.1819,,,1.0378,,,32.3679,,,9.1947,,,40.955,1.0453,1.0453,-1.9164,-1.7422,-62.4999,-20.9967,-15.0619,,,,-1.149,,,-1.0625,,,14.8517,,,-0.03,,,-70.6644,,
2016-05-09,279323,28.3,28.5,27.2,27.2,0.0,10.6733,20.0967,,,,29.845,,,29.9512,,,1.3901,,,27.2641,,,24.0587,,,99.2947,0.3546,1.0638,-3.5461,-3.5461,-100.0,-33.3333,-18.9924,,,,-0.8801,,,-0.7645,,,33.945,,,-15.7681,,,161.6586,,
2016-05-10,310780,27.2,28.4,27.2,28.1,20.9302,14.0923,18.0952,,,,29.595,,,29.7324,,,1.4622,,,29.1422,,,26.3755,,,111.2619,0.0,4.4118,0.0,3.3088,inf,32.0329,-9.9593,,,,-0.8377,,,-0.7304,,,5.1841,,,6.8887,,,9.6299,,
2016-05-11,231099,28.5,28.5,27.55,27.9,16.4706,14.885,17.0252,,,,29.275,,,29.3761,,,1.4463,,,23.828,,,34.2149,,,74.361,1.4235,1.4235,-1.9573,-0.7117,-21.3072,5.6255,-5.9135,,,,-1.0813,,,-1.1984,,,-1.0869,,,-18.2354,,,29.7221,,
2016-05-12,285609,27.7,28.35,27.4,27.65,11.1111,13.6271,15.8925,,,,28.95,,,29.0359,,,1.4051,,,23.6961,,,34.5492,,,123.5873,-0.7168,1.6129,-1.7921,-0.8961,-32.5397,-8.4513,-6.6531,,,,-1.1102,,,-1.1583,,,-2.8457,,,-0.5537,,,0.9771,,
2016-05-13,405702,27.65,27.8,26.25,26.8,12.3595,13.2045,14.9965,,,,28.495,30.03,,28.5095,30.3647,,1.272,1.9253,,23.7887,,,47.2301,,,142.048,0.0,0.5425,-5.0633,-3.0741,11.2359,-3.1005,-5.6377,,,,-1.5717,,,-1.8127,,,-9.4746,,,0.3906,,,36.7039,,
2016-05-16,352333,27.0,28.0,26.3,27.8,36.9047,21.1046,17.0325,,,,28.205,29.7725,,28.2695,30.1041,,1.0188,1.8575,,29.4854,29.1794,,16.3225,,,86.8453,0.7463,4.4776,-1.8657,3.7313,198.5934,59.8283,13.5768,,,,-1.0177,-0.8575,,-0.8418,-0.8582,,-19.9039,-3.5262,,23.9473,,,-65.4406,,
2016-05-17,464228,28.0,28.5,27.85,28.4,57.3333,33.1808,22.4153,,,,28.035,29.5675,,28.1668,29.8397,,0.7818,1.7645,,35.0282,31.9737,,8.3095,,,131.7583,0.7194,2.518,0.1799,2.1583,55.355,57.2209,31.6029,,,,-0.6027,-0.6886,,-0.3635,-0.8782,,-23.2699,-5.0037,,18.7984,9.5763,,-49.0918,,
2016-05-18,350269,28.05,28.8,28.05,28.2,70.9091,45.7569,30.1958,,,,27.895,29.3475,,28.0307,29.6535,,0.5659,1.6361,,34.9685,31.8799,,-6.4096,,,75.4519,-1.2324,1.4084,-1.2324,-0.7042,23.6787,37.9017,34.7109,,,,-0.4994,-0.7441,,-0.4833,-0.6239,,-27.6106,-7.2748,,-0.1703,-0.2933,,-177.1359,,
2016-05-19,297806,28.6,28.8,28.05,28.05,70.5882,54.034,38.1419,,,,27.83,29.145,,27.8766,29.4787,,0.4962,1.5244,,31.3346,31.8978,,-14.604,,,85.0221,1.4184,2.1277,-0.5319,-0.5319,-0.4526,18.0893,26.3151,,,,-0.233,-0.69,,-0.5495,-0.5896,,-12.3163,-6.8325,,-10.3919,0.0562,,127.8463,,
2016-05-20,321560,28.3,28.4,27.55,27.8,60.7843,56.2841,44.1893,,,,27.79,28.95,,27.8333,29.2116,,0.4789,1.4266,,31.046,31.807,,-13.7165,,,107.9763,0.8913,1.2478,-1.7825,-0.8913,-13.8889,4.1642,15.855,,,,-0.1437,-0.6691,,-0.1556,-0.9062,,-3.4905,-6.4111,,-0.9212,-0.2847,,-6.0773,,
2016-05-23,477322,27.8,28.8,27.8,28.65,94.1177,68.8953,52.4246,-1.2155,,,27.935,28.89,,27.9468,28.9743,,0.4995,1.4119,,28.348,28.9504,,-9.4473,,,148.4395,0.0,3.5971,0.0,3.0576,54.8388,22.4063,18.6365,,,,0.5218,-0.2073,,0.4079,-0.8121,,4.2984,-1.0293,,-8.6901,-8.9812,,-31.124,,
2016-05-24,368889,28.6,29.2,28.55,29.0,93.2203,77.0036,60.6176,-1.0761,,,28.025,28.81,,28.0526,28.8995,,0.6029,1.3541,,28.4391,29.592,,-25.4207,,,77.2831,-0.1745,1.9197,-0.349,1.2216,-0.9535,11.7691,15.6281,-11.4722,,,0.3222,-0.2769,,0.3786,-0.2584,,20.7048,-4.0968,,0.3213,2.2165,,169.0774,,
2016-05-25,410174,29.5,29.55,28.85,29.1,86.3637,80.1236,67.1196,-0.9466,,,28.145,28.71,,28.1829,28.7423,,0.6886,1.2456,,28.4434,28.1944,,-36.2612,-3.0936,,111.1917,1.7241,1.8965,-0.5172,0.3448,-7.3553,4.0518,10.7263,-12.0339,,,0.4282,-0.3471,,0.4644,-0.544,,14.2134,-8.0139,,0.015,-4.723,,42.6444,,
2016-05-26,382728,29.1,29.1,28.5,28.7,73.8462,78.0312,70.7568,-0.8663,,,28.25,28.6,,28.2713,28.6183,,0.6848,1.1342,,29.3214,28.4246,,-32.2055,-6.3207,,93.3087,0.0,0.0,-2.0619,-1.3746,-14.4939,-2.6116,5.4189,-8.4867,,,0.3731,-0.3831,,0.3138,-0.4313,,-0.5552,-8.9455,,3.087,0.8166,,-11.1847,104.3144,
2016-05-27,166872,28.7,29.2,28.65,28.85,65.0001,73.6875,71.7337,-0.7815,,,28.455,28.475,,28.4457,28.4755,,0.4781,0.9355,,22.5124,28.4227,,-31.2126,-15.4592,,43.6007,0.0,1.7422,-0.1742,0.5226,-11.9792,-5.5666,1.3806,-9.7867,,,0.7257,-0.4371,,0.6166,-0.4989,,-30.1788,-17.5173,,-23.222,-0.007,,-3.0829,144.5818,
2016-05-30,766276,28.85,29.95,28.85,29.95,100.0,82.4583,75.3086,-0.6184,,,28.67,28.4375,,28.7698,28.5451,,0.6147,0.853,,23.6881,30.1929,,-16.1896,-14.3241,,459.1999,0.0,3.8128,0.0,3.8128,53.846,11.9028,4.9835,-20.8677,,,0.7556,-0.1317,,1.1397,0.2445,,28.5759,-8.818,,5.2222,6.2283,,-48.1313,-7.3425,
2016-05-31,457419,30.3,30.5,29.55,29.85,77.9661,80.9609,77.1927,-0.4916,,,28.815,28.425,,28.9627,28.5907,,0.7079,0.8288,,20.6841,29.6533,,-9.8802,-12.5046,,59.6938,1.1686,1.8364,-1.3356,-0.3339,-22.0339,-1.8159,2.5019,-20.5104,,,0.5058,-0.044,,0.6702,0.1595,,15.1587,-2.8318,,-12.6812,-1.7873,,-38.9719,-12.7022,
2016-06-01,446144,29.85,29.85,29.4,29.45,64.4068,75.4429,76.6094,-0.4185,,,28.94,28.4175,,29.0805,28.5955,,0.6975,0.8183,,22.6657,29.637,,-21.6778,-17.634,,97.5351,0.0,0.0,-1.5075,-1.34,-17.3913,-6.8157,-0.7556,-14.8641,,,0.4338,-0.0264,,0.4067,0.017,,-1.4657,-1.2766,,9.5804,-0.0548,,119.4063,41.02,
2016-06-02,414725,29.45,29.45,28.6,28.65,31.4815,60.7891,71.336,-0.4203,-0.7594,0.3391,29.0,28.415,,29.1146,28.5878,,0.6355,0.8174,,26.4823,28.4294,,-11.9885,-22.9734,,92.9577,0.0,0.0,-2.8863,-2.7165,-51.1209,-19.4237,-6.8835,0.4308,,,0.2073,-0.0088,,0.1173,-0.027,,-8.8903,-0.1018,,16.8383,-4.0747,,-44.6968,30.2794,
2016-06-03,363999,28.65,29.6,28.65,29.3,39.9999,53.8594,65.5104,-0.3651,-0.6805,0.3155,29.15,28.47,,29.2115,28.6259,,0.4784,0.8389,,25.6646,28.1884,,-1.9872,-27.1408,,87.7688,0.0,3.3159,0.0,2.2688,27.0586,-11.3996,-8.1663,-13.1404,-10.3854,-6.9708,0.5172,0.1936,,0.333,0.1335,,-24.7197,2.6297,,-3.0874,-0.8476,,-83.4238,18.1398,
2016-06-06,455453,29.85,29.85,28.6,28.85,17.5,41.7396,57.5868,-0.3535,-0.6151,0.2616,29.17,28.5525,,29.2738,28.6887,,0.459,0.787,,24.4878,25.8071,,19.337,-17.5854,,125.1248,1.8771,1.8771,-2.3891,-1.5358,-56.2499,-22.5027,-12.0952,-3.1593,-9.6101,-17.0752,0.0686,0.2898,,0.213,0.2193,,-4.0631,-6.1916,,-4.5856,-8.4478,,-1073.0627,-35.2069,
2016-06-08,404439,28.9,29.4,28.75,28.85,17.5,33.6597,49.6111,-0.3405,-0.5602,0.2197,29.155,28.59,,29.2733,28.7316,,0.4675,0.7821,,23.2894,25.4415,,19.1162,-17.1761,,88.7993,0.1733,1.9064,-0.3466,0.0,0.0,-19.3578,-13.8499,-3.6956,-8.9303,-16.0046,-0.0514,0.1313,,-0.0015,0.1494,,1.8616,-0.6153,,-4.8939,-1.4166,,-1.1419,-2.3273,
2016-06-13,279516,28.7,29.3,28.7,28.75,7.8947,25.0714,41.4312,-0.3343,-0.515,0.1807,29.12,28.6325,,29.2589,28.7586,,0.4849,0.7656,,22.9823,25.4929,,-2.6813,-17.4584,,69.112,-0.5199,1.5598,-0.5199,-0.3466,-54.8872,-25.5151,-16.4881,-1.8031,-8.064,-17.7649,-0.12,0.1487,,-0.0491,0.0943,,3.7118,-2.1158,,-1.3186,0.2019,,-114.026,1.6436,
2016-06-14,180018,29.0,29.0,28.75,28.85,13.1579,21.1002,34.6542,-0.3177,-0.4756,0.1578,29.135,28.6925,,29.2897,28.7964,,0.4726,0.7308,,21.8932,25.3057,,-22.5559,-23.6005,,64.4035,0.8696,0.8696,0.0,0.3478,66.6667,-15.8394,-16.3572,-4.9642,-7.6615,-12.6521,0.0515,0.2096,,0.105,0.1313,,-2.5308,-4.5483,,-4.7386,-0.7342,,741.2463,35.1811,
2016-06-15,2446467,28.8,31.7,28.8,31.7,100.0,47.4002,38.9029,-0.0738,-0.3952,0.3214,29.42,28.9375,,29.986,29.4403,,0.9247,0.8709,,40.9194,32.1436,,62.6238,5.3729,,1359.0124,-0.1733,9.8787,-0.1733,9.8787,660.0,124.6428,12.2601,-76.7855,-16.898,103.659,0.9782,0.8539,,2.3775,2.236,,95.6624,19.17,,86.9046,27.0212,,-377.638,-122.7662,
2016-06-16,1639781,31.45,31.8,30.6,30.9,71.875,55.5584,44.4547,0.0544,-0.3053,0.3597,29.515,29.0925,,30.2717,29.7467,,1.0282,0.9315,,39.4736,31.7842,,56.7365,12.69,,67.0265,-0.7886,0.3155,-3.47,-2.5237,-28.125,17.2115,14.2711,-173.7664,-22.7535,11.8983,0.3229,0.5356,,0.9528,1.0408,,11.193,6.9646,,-3.5335,-1.1182,,-9.4011,136.1841,
2016-06-17,587239,31.0,31.15,30.65,30.8,68.75,59.9556,49.6217,0.1462,-0.215,0.3612,29.61,29.2125,,30.3405,29.8637,,1.1037,0.9903,,39.7402,30.9068,,26.5144,8.443,,35.812,0.3236,0.8091,-0.8091,-0.3236,-4.3479,7.9145,11.623,168.7571,-29.58,0.422,0.3219,0.4125,,0.2273,0.3934,,7.3432,6.3151,,0.6754,-2.7604,,-53.2674,-33.4674,
2016-06-20,469241,31.0,31.25,30.5,30.6,62.5,60.8038,53.349,0.2006,-0.1319,0.3324,29.725,29.3325,,30.4146,29.9463,,1.1444,1.0065,,38.9403,31.0106,,4.0696,9.9727,,79.9063,0.6494,1.461,-0.974,-0.6493,-9.0909,1.4146,7.5115,37.1459,-38.6575,-7.9696,0.3884,0.4108,,0.2443,0.2764,,3.682,1.6289,,-2.0129,0.3358,,-84.6515,18.1187,
2016-06-21,348571,30.6,30.8,30.4,30.5,59.375,60.3275,55.6752,0.2328,-0.0589,0.2918,29.91,29.455,,30.5075,30.0072,,1.0999,0.9911,,36.4208,31.1291,,-3.9944,6.657,,74.284,0.0,0.6536,-0.6536,-0.3268,-5.0,-0.7833,4.3603,16.1032,-55.3131,-12.228,0.6224,0.4176,,0.3052,0.2035,,-3.8817,-1.5233,,-6.47,0.3821,,-198.1529,-33.2483,
2016-06-22,263113,30.5,30.95,30.45,30.55,59.6774,60.1108,57.1537,0.2595,0.0048,0.2547,30.035,29.5925,,30.5755,30.0777,,1.0939,0.9388,,36.2333,30.5595,,-6.392,-3.7736,,75.4833,0.0,1.4754,-0.1639,0.1639,0.5093,-0.3592,2.6556,11.4399,-108.0634,-12.6965,0.4179,0.4668,,0.2232,0.2348,,-0.5468,-5.2777,,-0.5149,-1.8297,,60.0234,-156.6864,
2016-06-23,364144,30.0,30.75,30.0,30.3,51.6129,57.2782,57.1952,0.2575,0.0553,0.2022,30.18,29.675,,30.6583,30.1506,,1.0125,0.924,,36.5412,30.3355,,13.2391,-6.2821,,138.3983,-1.8003,0.6547,-1.8003,-0.8183,-13.5135,-4.7124,0.0726,-0.7824,1063.5869,-20.6376,0.4828,0.2788,,0.2707,0.2426,,-7.4463,-1.5766,,0.8497,-0.7329,,-307.1196,66.4754,
2016-06-24,887658,30.3,30.5,28.75,29.0,8.1967,40.9177,51.7694,0.1492,0.0741,0.0751,30.195,29.675,,30.5919,30.1256,,0.9915,0.924,,41.1801,32.5727,,-18.2502,15.4171,,243.7657,0.0,0.6601,-5.1155,-4.2904,-84.1188,-28.5632,-9.4865,-42.0379,33.977,-62.8284,0.0497,0.0,,-0.2165,-0.0832,,-2.0741,0.0,,12.695,7.3748,,-237.8513,-345.4126,
2016-06-27,227192,28.65,29.45,28.65,29.2,17.4604,33.0986,45.5458,0.0787,0.075,0.0037,30.24,29.68,,30.6102,30.1401,,0.9267,0.921,,41.3062,32.5647,,-21.9794,12.4757,,25.5945,-1.2069,1.5517,-1.2069,0.6897,113.0163,-19.1094,-12.0218,-47.2709,1.2436,-95.0962,0.149,0.0168,,0.0598,0.0481,,-6.5332,-0.3257,,0.3063,-0.0244,,20.4337,-19.0787,
2016-06-28,261498,29.1,29.75,29.0,29.7,33.3334,33.1768,41.4228,0.0624,0.0725,-0.0101,30.325,29.73,,30.6137,30.1709,,0.8176,0.8917,,41.7927,32.5073,,-13.2865,7.4073,,115.1,-0.3425,1.8836,-0.6849,1.7123,90.9089,0.2365,-9.0524,-20.6866,-3.3579,-373.3696,0.2811,0.1685,,0.0113,0.1025,,-11.7731,-3.184,,1.1777,-0.1764,,-39.5504,-40.626,
2016-06-29,217681,29.7,30.15,29.6,29.8,44.2307,36.8615,39.9024,0.0569,0.0694,-0.0124,30.135,29.7775,,30.4112,30.1825,,0.67,0.8673,,20.4991,32.6305,,-15.8896,-4.4286,,83.2438,0.0,1.5151,-0.3367,0.3367,32.692,11.106,-3.6705,-8.7922,-4.2937,23.5745,-0.6265,0.1598,,-0.6616,0.0385,,-18.0515,-2.7335,,-50.9504,0.3789,,19.5921,-159.7864,
2016-06-30,261700,30.3,30.3,29.75,29.9,48.0769,40.6,40.1349,0.06,0.0675,-0.0075,30.035,29.775,,30.1031,30.2122,,0.6156,0.8669,,20.6579,31.3306,,-9.401,-5.5321,,120.2218,1.6779,1.6779,-0.1678,0.3356,8.6957,10.142,0.5828,5.3226,-2.7156,-39.47,-0.3318,-0.0084,,-1.0131,0.0981,,-8.1268,-0.0521,,0.7746,-3.9837,,-40.8353,24.9175,
2016-07-01,278643,30.0,30.25,29.85,30.0,58.6956,46.6318,42.3005,0.0696,0.0679,0.0017,29.955,29.7825,,29.9708,30.2189,,0.554,0.8682,,20.7623,31.1912,,-11.1863,-8.2255,,106.4742,0.3344,1.1706,-0.1672,0.3344,22.0869,14.8569,5.3959,16.1261,0.632,-122.6408,-0.2664,0.0252,,-0.4394,0.0223,,-10.0008,0.1535,,0.5054,-0.4449,,18.99,48.6869,
2016-07-04,281035,30.0,30.2,29.65,29.85,52.1739,48.4792,44.3601,0.0644,0.0672,-0.0028,29.88,29.8025,,29.8546,30.2382,,0.5056,0.8647,,20.7787,30.8524,,-15.0871,-2.5188,,100.8584,0.0,0.6667,-1.1667,-0.5,-11.1111,3.9616,4.8689,-7.4474,-1.0245,-263.1285,-0.2504,0.0672,,-0.3876,0.0638,,-8.7303,-0.3988,,0.079,-1.086,,34.8714,-69.3778,
2016-07-05,1444009,29.85,31.65,29.85,31.3,88.3333,61.7639,50.1614,0.1753,0.0888,0.0865,29.96,29.935,,30.1873,30.385,,0.6557,0.8817,,28.4334,31.9776,,-7.2015,-15.7385,,513.8182,0.0,6.0302,0.0,4.8576,69.3056,27.4029,13.0777,172.0735,32.1617,-3207.1419,0.2677,0.4446,,1.1142,0.4857,,29.6705,1.9625,,36.8392,3.6468,,-52.2669,524.8359,
2016-07-06,777082,31.25,31.25,30.5,30.8,71.6666,65.0648,55.1292,0.2203,0.1151,0.1052,29.985,30.01,,30.2669,30.4485,,0.6848,0.8886,,28.6658,31.959,,-7.0005,-19.0304,,53.8142,-0.1597,-0.1597,-2.5559,-1.5974,-18.8679,5.3444,9.9037,25.6593,29.5954,21.6158,0.0834,0.2505,,0.264,0.2088,,4.4407,0.784,,0.8173,-0.0581,,-2.7911,20.9166,
2016-07-07,347025,30.9,31.25,30.6,30.7,68.3334,66.1543,58.8042,0.245,0.1411,0.1039,30.025,30.1025,,30.3004,30.5103,,0.7162,0.8572,,28.1606,31.8304,,-8.3235,-15.7063,-11.1553,44.6574,0.3247,1.461,-0.6493,-0.3247,-4.6511,1.6745,6.6663,11.2376,22.57,-1.1682,0.1334,0.3082,,0.1106,0.203,,4.5865,-3.5304,,-1.7625,-0.4023,,18.8986,-17.4674,
2016-07-11,495764,30.6,31.2,30.4,30.6,60.3774,64.2287,60.6124,0.2537,0.1636,0.09,30.185,30.19,,30.5273,30.5674,,0.636,0.8107,,20.7596,31.8562,,0.7984,-13.3567,-9.1916,142.8612,-0.3257,1.6287,-0.9772,-0.3257,-11.6429,-2.9109,3.0749,3.5199,15.9537,-13.361,0.5329,0.2907,,0.7487,0.187,,-11.1984,-5.4271,,-26.2812,0.081,,-109.5921,-14.9595,-17.6028
2016-07-12,349940,30.6,31.2,30.5,30.95,65.8537,64.7703,61.9984,0.2855,0.188,0.0975,30.36,30.3,,30.6195,30.6138,,0.5724,0.7522,,19.873,31.8026,,5.6816,-7.9931,-7.673,70.586,0.0,1.9608,-0.3268,1.1438,9.0702,0.8434,2.2866,12.5309,14.8924,8.2401,0.5798,0.3644,,0.3021,0.1521,,-9.9939,-7.2193,,-4.2711,-0.1681,,611.6181,-40.1566,-16.5219
2016-07-13,1189539,30.95,31.9,30.95,31.85,97.7778,75.7728,66.5899,0.3789,0.2262,0.1527,30.575,30.45,,30.8874,30.7319,,0.6889,0.7469,,21.4029,32.5184,,25.6812,-0.1042,-8.1627,339.9266,0.0,3.0695,0.0,2.9079,48.4773,16.9869,7.4058,32.7357,20.3113,56.6987,0.7082,0.495,,0.8748,0.3855,,20.3484,-0.7001,,7.6985,2.2508,,352.008,-98.6963,6.3823
2016-07-14,3225326,32.0,35.0,32.0,34.6,92.5233,81.3563,71.512,0.6672,0.3144,0.3528,31.055,30.595,29.8542,32.1633,31.5225,30.613,1.3971,1.1662,1.5354,39.1362,33.2561,,117.0332,36.5971,7.6889,271.1408,0.471,9.8901,0.471,8.6342,-5.3739,7.3687,7.3918,76.0796,38.997,130.9931,1.5699,0.4762,,4.131,2.5726,,102.8029,56.1309,,82.8547,2.2686,,355.716,-35219.5573,-194.1955
2016-07-15,2185197,34.0,35.1,34.0,34.85,95.4128,86.0418,76.3553,0.9054,0.4326,0.4728,31.55,30.7925,29.8858,32.7699,32.0954,30.8842,1.7697,1.5056,1.6177,38.8948,33.6001,32.938,41.0865,18.3317,12.4425,67.7512,-1.7341,1.4451,-1.7341,0.7225,3.123,5.7592,6.7727,35.7016,37.5983,34.0116,1.5939,0.6455,0.1061,1.886,1.8175,0.8856,26.6651,29.1077,5.3617,-0.6168,1.0342,,-64.8933,-49.9094,61.8238
2016-07-19,754142,38.3,38.3,38.3,38.3,100.0,90.6946,81.135,1.3569,0.6174,0.7394,32.38,31.1675,29.9825,33.269,32.5217,31.0646,2.6761,2.2551,1.9213,55.7181,46.2273,38.1746,11.0392,4.6577,5.0353,34.5114,9.8996,9.8996,9.8996,9.8996,4.8077,5.4075,6.2599,49.871,42.7356,56.3994,2.6307,1.2178,0.3235,1.523,1.3283,0.5843,51.2247,49.776,18.7711,43.2533,37.581,15.8985,-73.1317,-74.5923,-59.5314
2016-07-20,12191988,42.1,42.1,40.2,42.1,100.0,93.7964,85.3555,1.9983,0.8936,1.1047,33.605,31.7425,30.1408,38.2034,37.329,34.5338,3.9091,3.3183,2.4574,60.0078,52.2071,41.4341,46.8389,21.1773,11.9946,1616.6701,9.9217,9.9217,4.9608,9.9217,0.0,3.4201,5.2018,47.2719,44.7294,49.3948,3.7832,1.8449,0.5281,14.8318,14.7818,11.1676,46.0706,47.1468,27.8987,7.699,12.9357,8.5384,324.2951,354.6757,138.2115
2016-07-21,4748925,42.1,42.45,41.1,42.1,97.0954,94.8961,88.5357,2.4781,1.2105,1.2676,34.685,32.3225,30.3075,39.2483,38.1862,35.4005,4.6274,4.0276,2.893,61.2191,51.7172,41.3403,52.2021,31.8575,11.6198,38.9512,0.0,0.8314,-2.3753,0.0,-2.9046,1.1724,3.7258,24.0087,35.4622,14.7438,3.2138,1.8272,0.553,2.7351,2.2965,2.5099,18.376,21.3773,17.7277,2.0185,-0.9384,-0.2263,11.4503,50.4324,-3.1253
2016-07-22,2481887,42.0,42.1,40.8,40.9,87.1369,92.3097,89.7937,2.73,1.5144,1.2156,35.695,32.84,30.4608,39.6113,38.4795,35.7642,4.7848,4.4325,3.196,63.4132,52.8862,41.3981,59.646,41.2854,16.0216,52.2621,-0.2375,0.0,-3.0879,-2.8503,-10.2564,-2.7255,1.4209,10.1659,25.1052,-4.1007,2.9119,1.6011,0.5059,0.9248,0.7681,1.0273,3.4012,10.0518,10.4735,3.5841,2.2604,0.1397,14.26,29.594,37.8823
2016-07-25,3386841,40.8,42.8,40.5,42.0,93.4959,92.7051,90.7642,2.984,1.8083,1.1757,36.825,33.425,30.6633,39.9431,38.8882,36.3129,4.8083,4.8335,3.5246,61.8485,52.143,39.9568,83.2878,71.8086,28.6003,136.4623,-0.2445,4.6455,-0.978,2.6895,7.2977,0.4284,1.0808,9.3045,19.4084,-3.2831,3.1657,1.7814,0.6648,0.8376,1.0621,1.5342,0.4924,9.0484,10.2835,-2.4675,-1.4053,-3.4815,39.6367,73.9321,78.5111
2016-07-26,2068888,42.0,42.1,40.7,41.35,87.7637,91.058,90.8621,3.0971,2.0661,1.0311,37.9,34.0425,30.8425,40.1457,39.2093,36.5601,4.4503,5.0236,3.785,62.9936,49.8539,40.088,8.5648,80.1186,37.4978,61.0861,0.0,0.2381,-3.0952,-1.5476,-6.131,-1.7767,0.1079,3.792,14.2545,-12.3004,2.9192,1.8474,0.5843,0.5073,0.8255,0.6808,-7.4453,3.9325,7.3862,1.8514,-4.39,0.3284,-89.7166,11.5724,31.1099
2016-07-27,1718571,41.5,41.9,40.25,40.35,77.3148,86.4769,89.4004,3.0707,2.267,0.8037,38.84,34.6,30.9967,40.2485,39.3237,36.7414,3.7582,5.0763,3.9791,66.1288,50.5457,40.116,17.3068,55.7956,21.02,83.0674,0.3628,1.3301,-2.6602,-2.4184,-11.9057,-5.0309,-1.6087,-0.8529,9.7252,-22.0495,2.4802,1.6377,0.4999,0.2561,0.2918,0.4958,-15.5534,1.0496,5.1274,4.977,1.3875,0.0698,102.0684,-30.3588,-43.9434
