iteration,avg_price,cash_and_stock,cash,stock_value,action,position
119,32.7038,894269.82,499272.8,394997.02,1,1
120,31.8159,883545.24,499272.8,384272.44,1,1
121,32.4037,890644.61,499272.8,391371.81,1,1
122,32.2911,889285.15,499272.8,390012.36,1,1
123,32.116,887170.45,499272.8,387897.65,1,1
124,32.2536,888832.0,499272.8,389559.21,1,1
125,32.2536,888832.0,499272.8,389559.21,1,1
126,32.0285,886113.09,499272.8,386840.3,1,1
127,32.1536,887623.6,499272.8,388350.8,1,1
128,32.2036,888227.8,499272.8,388955.01,1,1
129,31.9785,885508.89,499272.8,386236.1,1,1
130,32.8164,895629.27,499272.8,396356.48,1,1
131,32.6163,893212.47,499272.8,393939.67,1,1
132,32.3161,889587.26,499272.8,390314.46,1,1
133,32.5413,892306.16,499272.8,393033.37,1,1
134,32.3787,890342.51,499272.8,391069.71,1,1
135,32.2161,888378.85,499272.8,389106.06,1,1
136,33.2666,901067.09,499272.8,401794.3,1,1
137,34.1921,912244.83,499272.8,412972.03,1,1
138,34.1921,912244.83,499272.8,412972.03,1,1
139,33.7419,906807.01,499272.8,407534.22,1,1
140,33.6918,906202.81,499272.8,406930.01,1,1
141,33.3792,902426.55,499272.8,403153.75,1,1
142,33.3792,902426.55,499272.8,403153.75,1,1
143,32.7539,894874.02,499272.8,395601.23,1,1
144,32.5413,892306.16,499272.8,393033.37,1,1
145,32.5413,892306.16,499272.8,393033.37,1,1
146,32.7038,894269.82,499272.8,394997.02,1,1
147,34.117,911338.53,499272.8,412065.73,1,1
148,33.7669,907109.11,499272.8,407836.32,1,1
149,33.2666,901067.09,499272.8,401794.3,1,1
150,32.9165,896837.68,499272.8,397564.88,1,1
151,32.8914,896535.58,499272.8,397262.78,1,1
152,32.3662,890191.46,499272.8,390918.66,1,1
153,32.2661,888983.05,499272.8,389710.26,1,1
154,32.3036,889436.2,499272.8,390163.41,1,1
155,32.1536,887623.6,499272.8,388350.8,1,1
156,31.9159,884753.64,499272.8,385480.84,1,1
157,31.8784,884300.49,499272.8,385027.69,1,1
158,31.941,885055.74,499272.8,385782.95,1,1
159,31.8659,884149.44,499272.8,384876.64,1,1
160,31.9034,884602.59,499272.8,385329.79,1,1
161,31.3532,877956.37,499272.8,378683.57,1,1
162,30.6653,869648.59,499272.8,370375.8,1,1
163,30.3527,865872.33,499272.8,366599.53,1,1
164,30.1025,862851.32,499272.8,363578.52,1,1
165,30.115,863002.37,499272.8,363729.57,1,1
166,30.3151,865419.18,499272.8,366146.38,1,1
167,30.8529,871914.35,499272.8,372641.55,1,1
168,30.7279,870403.84,499272.8,371131.05,1,1
169,30.1651,863606.57,499272.8,364333.78,1,1
170,29.8899,860283.46,499272.8,361010.67,1,1
171,29.3021,853184.09,499272.8,353911.29,1,1
172,29.1521,851371.48,499272.8,352098.69,1,1
173,28.9895,849407.83,499272.8,350135.03,1,1
174,28.4392,842761.6,499272.8,343488.81,1,1
175,27.9139,836417.48,499272.8,337144.69,1,1
176,27.9515,836870.64,499272.8,337597.84,1,1
177,28.6768,845631.56,499272.8,346358.77,1,1
178,28.4642,843063.71,499272.8,343790.91,1,1
179,28.3517,841704.25,499272.8,342431.46,1,1
180,28.2766,840797.95,499272.8,341525.15,1,1
181,28.5268,843818.96,499272.8,344546.16,1,1
182,28.4392,842761.6,499272.8,343488.81,1,1
183,28.2141,840042.7,499272.8,340769.9,1,1
184,27.989,837323.79,499272.8,338050.99,1,1
185,27.6638,833396.47,499272.8,334123.68,1,1
186,27.1886,827656.56,499272.8,328383.76,1,1
187,26.5007,819348.78,499272.8,320075.98,1,1
188,26.5258,819650.88,499272.8,320378.08,1,1
189,26.976,825088.7,499272.8,325815.9,1,1
190,27.0135,825541.85,499272.8,326269.05,1,1
191,26.8384,823427.14,499272.8,324154.35,1,1
192,26.9009,824182.39,499272.8,324909.6,1,1
193,28.114,838834.29,499272.8,339561.5,1,1
194,27.8139,835209.08,499272.8,335936.28,1,1
195,27.1386,827052.35,499272.8,327779.56,1,1
196,26.6258,820859.28,499272.8,321586.49,1,1
197,26.926,824484.5,499272.8,325211.7,1,1
198,26.8259,823276.09,499272.8,324003.3,1,1
199,26.9134,824333.44,499272.8,325060.65,1,1
200,26.976,825088.7,499272.8,325815.9,1,1
201,27.1261,826901.3,499272.8,327628.51,1,1
202,27.4887,831281.77,499272.8,332008.97,1,1
203,26.8384,823427.14,499272.8,324154.35,1,1
204,26.7008,821765.59,499272.8,322492.79,1,1
205,27.051,825995.0,499272.8,326722.2,1,1
206,27.2511,828411.81,499272.8,329139.01,1,1
207,27.7389,834302.78,499272.8,335029.98,1,1
208,27.4887,831281.77,499272.8,332008.97,1,1
209,27.3637,829771.26,499272.8,330498.47,1,1
210,27.5388,831885.97,499272.8,332613.17,1,1
211,27.2886,828864.96,499272.8,329592.16,1,1
212,26.9635,824937.65,499272.8,325664.85,1,1
213,26.3757,817838.27,499272.8,318565.48,1,1
214,26.4382,818593.53,499272.8,319320.73,1,1
215,26.7634,822520.84,499272.8,323248.04,1,1
216,26.5508,819952.98,499272.8,320680.18,1,1
217,26.2756,816629.87,499272.8,317357.07,1,1
218,26.5007,819348.78,499272.8,320075.98,1,1
219,27.8889,836115.38,499272.8,336842.59,1,1
220,28.3267,841402.15,499272.8,342129.35,1,1
221,27.7138,834000.68,499272.8,334727.88,1,1
222,27.4137,830375.46,499272.8,331102.67,1,1
223,27.1261,826901.3,499272.8,327628.51,1,1
224,27.1511,827203.4,499272.8,327930.61,1,1
225,27.0885,826448.15,499272.8,327175.36,1,1
226,27.2886,828864.96,499272.8,329592.16,1,1
227,27.1886,827656.56,499272.8,328383.76,1,1
228,27.051,825995.0,499272.8,326722.2,1,1
229,26.8634,823729.24,499272.8,324456.45,1,1
230,26.6883,821614.54,499272.8,322341.74,1,1
231,26.3257,817234.07,499272.8,317961.28,1,1
232,26.3131,817083.02,499272.8,317810.23,1,1
233,26.2006,815723.57,499272.8,316450.77,1,1
234,26.088,814364.11,499272.8,315091.32,1,1
235,26.1005,814515.16,499272.8,315242.37,1,1
236,26.1506,815119.37,499272.8,315846.57,1,1
237,26.3257,817234.07,499272.8,317961.28,1,1
238,27.3262,829318.11,499272.8,330045.32,1,1
239,26.9385,824635.55,499272.8,325362.75,1,1
240,27.8514,835662.23,499272.8,336389.44,1,1
241,28.1516,839287.44,499272.8,340014.65,1,1
242,27.8764,835964.33,499272.8,336691.54,1,1
243,27.9515,836870.64,499272.8,337597.84,1,1
244,27.7514,834453.83,499272.8,335181.03,1,1
245,27.5513,832037.02,499272.8,332764.22,1,1
246,27.3011,829016.01,499272.8,329743.21,1,1
247,27.076,826297.1,499272.8,327024.31,1,1
248,27.1886,827656.56,499272.8,328383.76,1,1
249,26.8634,823729.24,499272.8,324456.45,1,1
250,26.8134,823125.04,499272.8,323852.25,1,1
251,26.5633,820104.03,499272.8,320831.24,1,1
252,26.5383,819801.93,499272.8,320529.13,1,1
253,26.3507,817536.17,499272.8,318263.38,1,1
254,26.2881,816780.92,499272.8,317508.12,1,1
255,26.1381,814968.31,499272.8,315695.52,1,1
256,24.9375,800467.47,499272.8,301194.67,1,1
257,24.95,800618.52,499272.8,301345.72,1,1
258,24.5998,796389.1,499272.8,297116.31,1,1
259,24.8624,799561.16,499272.8,300288.37,1,1
260,24.6873,797446.46,499272.8,298173.66,1,1
261,24.6998,797597.51,499272.8,298324.71,1,1
262,24.6998,797597.51,499272.8,298324.71,1,1
263,24.6498,796993.31,499272.8,297720.51,1,1
264,24.6748,797295.41,499272.8,298022.61,1,1
265,24.5998,796389.1,499272.8,297116.31,1,1
266,24.1871,791404.44,499272.8,292131.64,1,1
267,23.7994,786721.87,499272.8,287449.08,1,1
268,23.6118,784456.12,499272.8,285183.32,1,1
269,25.3627,805603.18,499272.8,306330.39,1,1
270,27.3136,829167.06,499272.8,329894.26,1,1
271,27.2386,828260.76,499272.8,328987.96,1,1
272,26.976,825088.7,499272.8,325815.9,1,1
273,26.4632,818895.63,499272.8,319622.83,1,1
274,26.2256,816025.67,499272.8,316752.87,1,1
275,26.1381,814968.31,499272.8,315695.52,1,1
276,25.8629,811645.2,499272.8,312372.41,1,1
277,25.4627,806811.59,499272.8,307538.79,1,1
278,25.1876,803488.48,499272.8,304215.68,1,1
279,25.2126,803790.58,499272.8,304517.78,1,1
280,25.3001,804847.93,499272.8,305575.14,1,1
281,25.0625,801977.97,499272.8,302705.18,1,1
282,24.9375,800467.47,499272.8,301194.67,1,1
283,24.7499,798201.71,499272.8,298928.91,1,1
284,24.8874,799863.27,499272.8,300590.47,1,1
285,24.6123,796540.16,499272.8,297267.36,1,1
286,24.2371,792008.64,499272.8,292735.84,1,1
287,24.4372,794425.45,499272.8,295152.65,1,1
288,24.5498,795784.9,499272.8,296512.11,1,1
289,24.3997,793972.3,499272.8,294699.5,1,1
290,24.2621,792310.74,499272.8,293037.95,1,1
291,24.4872,795029.65,499272.8,295756.85,1,1
292,24.3247,793065.99,499272.8,293793.2,1,1
293,24.1496,790951.29,499272.8,291678.49,1,1
294,24.1996,791555.49,499272.8,292282.69,1,1
295,23.987,788987.63,499272.8,289714.84,1,1
296,23.9119,788081.33,499272.8,288808.53,1,1
297,23.9119,788081.33,499272.8,288808.53,1,1
298,23.7118,785664.52,499272.8,286391.72,1,1
299,23.5368,783549.81,499272.8,284277.02,1,1
300,23.5118,783247.71,499272.8,283974.92,1,1
301,23.4117,782039.31,499272.8,282766.51,1,1
302,23.1616,779018.3,499272.8,279745.5,1,1
303,22.949,776450.44,499272.8,277177.64,1,1
304,23.962,788685.53,499272.8,289412.73,1,1
305,23.7869,786570.82,499272.8,287298.03,1,1
306,23.4617,782643.51,499272.8,283370.71,1,1
307,23.5493,783700.86,499272.8,284428.07,1,1
308,23.2741,780377.75,499272.8,281104.96,1,1
309,23.1116,778414.1,499272.8,279141.3,1,1
310,23.1741,779169.35,499272.8,279896.55,1,1
311,23.2866,780528.8,499272.8,281256.01,1,1
312,23.2366,779924.6,499272.8,280651.81,1,1
313,23.0865,778112.0,499272.8,278839.2,1,1
314,23.099,778263.05,499272.8,278990.25,1,1
315,23.0865,778112.0,499272.8,278839.2,1,1
316,23.0615,777809.89,499272.8,278537.1,1,1
317,22.9865,776903.59,499272.8,277630.8,1,1
318,22.9365,776299.39,499272.8,277026.59,1,1
319,22.7989,774637.83,499272.8,275365.04,1,1
320,22.3487,769200.02,499272.8,269927.22,1,1
321,22.1611,766934.26,499272.8,267661.46,1,1
322,21.9735,764668.5,499272.8,265395.71,1,1
323,22.7489,774033.63,499272.8,274760.84,1,1
324,22.7489,774033.63,499272.8,274760.84,1,1
325,22.6613,772976.28,499272.8,273703.48,1,1
326,22.5613,771767.88,499272.8,272495.08,1,1
327,22.4112,769955.27,499272.8,270682.47,1,1
328,22.2986,768595.81,499272.8,269323.02,1,1
329,22.2361,767840.56,499272.8,268567.77,1,1
330,22.1861,767236.36,499272.8,267963.56,1,1
331,21.986,764819.55,499272.8,265546.76,1,1
332,21.7734,762251.69,499272.8,262978.9,1,1
333,21.911,763913.25,499272.8,264640.45,1,1
334,21.9735,764668.5,499272.8,265395.71,1,1
335,21.8859,763611.15,499272.8,264338.35,1,1
336,21.2481,755907.57,499272.8,256634.78,1,1
337,20.2601,743974.59,499272.8,244701.79,1,1
338,20.11,742161.98,499272.8,242889.18,1,1
339,20.2976,744427.74,499272.8,245154.94,1,1
340,20.1976,743219.33,499272.8,243946.54,1,1
341,20.01,740953.58,499272.8,241680.78,1,1
342,19.8599,739140.97,499272.8,239868.17,1,1
343,19.9475,740198.32,499272.8,240925.53,1,1
344,19.8724,739292.02,499272.8,240019.22,1,1
345,19.8224,738687.82,499272.8,239415.02,1,1
346,20.1476,742615.13,499272.8,243342.34,1,1
347,20.7854,750318.71,499272.8,251045.91,1,1
348,20.4477,746240.34,499272.8,246967.55,1,1
349,20.1226,742313.03,499272.8,243040.23,1,1
350,20.085,741859.88,499272.8,242587.08,1,1
351,20.2476,743823.54,499272.8,244550.74,1,1
352,20.3227,744729.84,499272.8,245457.04,1,1
353,20.4352,746089.29,499272.8,246816.5,1,1
354,20.7979,750469.76,499272.8,251196.96,1,1
355,20.6228,748355.05,499272.8,249082.25,1,1
356,20.6978,749261.35,499272.8,249988.56,1,1
357,21.8234,762855.9,499272.8,263583.1,1,1
358,21.8109,762704.85,499272.8,263432.05,1,1
359,21.961,764517.45,499272.8,265244.66,1,1
360,21.8109,762704.85,499272.8,263432.05,1,1
361,21.5358,759381.74,499272.8,260108.94,1,1
362,22.4987,771012.62,499272.8,271739.83,1,1
363,22.7239,773731.53,499272.8,274458.74,1,1
364,22.2486,767991.61,499272.8,268718.82,1,1
365,21.961,764517.45,499272.8,265244.66,1,1
366,22.0735,765876.91,499272.8,266604.11,1,1
367,22.0985,766179.01,499272.8,266906.21,1,1
368,21.936,764215.35,499272.8,264942.56,1,1
369,21.5983,760136.99,499272.8,260864.19,1,1
370,21.4357,758173.33,499272.8,258900.54,1,1
371,21.5858,759985.94,499272.8,260713.14,1,1
372,21.5107,759079.63,499272.8,259806.84,1,1
373,21.0105,753037.61,499272.8,253764.82,1,1
374,20.7103,749412.4,499272.8,250139.61,1,1
375,20.6978,749261.35,499272.8,249988.56,1,1
376,20.7229,749563.45,499272.8,250290.66,1,1
377,20.8604,751225.01,499272.8,251952.21,1,1
378,20.0475,741406.73,499272.8,242133.93,1,1
379,20.11,742161.98,499272.8,242889.18,1,1
380,20.085,741859.88,499272.8,242587.08,1,1
381,19.9475,740198.32,499272.8,240925.53,1,1
382,20.5978,748052.95,499272.8,248780.15,1,1
383,20.6478,748657.15,499272.8,249384.35,1,1
384,20.5853,747901.9,499272.8,248629.1,1,1
385,20.5603,747599.8,499272.8,248327.0,1,1
386,22.1361,766632.16,499272.8,267359.36,1,1
387,23.1366,778716.2,499272.8,279443.4,1,1
388,22.9114,775997.29,499272.8,276724.49,1,1
389,24.7874,798654.86,499272.8,299382.07,1,1
390,25.2501,804243.73,499272.8,304970.93,1,1
391,25.0125,801373.77,499272.8,302100.97,1,1
392,24.8249,799108.01,499272.8,299835.22,1,1
393,23.9995,789138.68,499272.8,289865.89,1,1
394,24.3247,793065.99,499272.8,293793.2,1,1
395,24.1746,791253.39,499272.8,291980.59,1,1
396,25.9255,812400.46,499272.8,313127.66,1,1
397,27.3011,829016.01,499272.8,329743.21,1,1
398,27.0135,825541.85,499272.8,326269.05,1,1
399,27.989,837323.79,499272.8,338050.99,1,1
400,27.964,837021.69,499272.8,337748.89,1,1
401,27.6638,833396.47,499272.8,334123.68,1,1
402,27.1261,826901.3,499272.8,327628.51,1,1
403,26.4007,818140.37,499272.8,318867.58,1,1
404,28.064,838230.09,499272.8,338957.29,1,1
405,27.939,836719.58,499272.8,337446.79,1,1
406,27.4262,830526.51,499272.8,331253.72,1,1
407,27.6263,832943.32,499272.8,333670.53,1,1
408,27.3887,830073.36,499272.8,330800.57,1,1
409,27.2136,827958.66,499272.8,328685.86,1,1
410,27.4137,830375.46,499272.8,331102.67,1,1
411,29.8149,859377.16,499272.8,360104.36,1,1
412,30.9655,873273.8,499272.8,374001.01,1,1
413,31.4157,878711.62,499272.8,379438.82,1,1
414,32.1911,888076.75,499272.8,388803.95,1,1
415,32.1911,888076.75,499272.8,388803.95,1,1
416,31.0905,874784.31,499272.8,375511.51,1,1
417,30.2276,864361.82,499272.8,365089.03,1,1
418,29.7274,858319.8,499272.8,359047.01,1,1
419,30.978,873424.85,499272.8,374152.06,1,1
420,31.6658,881732.63,499272.8,382459.83,1,1
421,31.8784,884300.49,499272.8,385027.69,1,1
422,30.4777,867382.83,499272.8,368110.04,1,1
423,31.028,874029.06,499272.8,374756.26,1,1
424,30.6153,869044.39,499272.8,369771.59,1,1
425,29.915,860585.56,499272.8,361312.77,1,1
426,32.0785,886717.3,499272.8,387444.5,1,1
427,36.018,934298.2,499272.8,435025.4,1,1
428,39.2196,972967.12,499272.8,473694.33,1,1
429,39.8199,980217.55,499272.8,480944.75,1,1
430,40.9204,993509.99,499272.8,494237.2,1,1
431,40.2326,985202.21,499272.8,485929.42,1,1
432,38.2941,961789.39,499272.8,462516.59,1,1
433,37.8064,955898.42,499272.8,456625.62,1,1
434,36.6433,941850.72,499272.8,442577.93,1,1
435,38.3942,962997.79,499272.8,463725.0,1,1
436,38.8069,967982.46,499272.8,468709.66,1,1
437,38.6068,965565.65,499272.8,466292.85,1,1
438,37.6438,953934.76,499272.8,454661.97,1,1
439,37.2186,948799.05,499272.8,449526.25,1,1
440,37.5563,952877.41,499272.8,453604.61,1,1
441,38.1941,960580.98,499272.8,461308.19,1,1
442,38.1691,960278.88,499272.8,461006.09,1,1
443,37.8814,956804.72,499272.8,457531.93,1,1
444,37.1186,947590.64,499272.8,448317.85,1,1
445,36.7309,942908.08,499272.8,443635.28,1,1
446,36.2181,936715.01,499272.8,437442.21,1,1
447,34.8424,920099.45,499272.8,420826.66,1,1
448,35.6803,930219.84,499272.8,430947.04,1,1
449,36.4432,939433.92,499272.8,440161.12,1,1
450,36.1055,935355.55,499272.8,436082.76,1,1
451,35.6928,930370.89,499272.8,431098.09,1,1
452,34.6923,918286.85,499272.8,419014.05,1,1
453,34.067,910734.32,499272.8,411461.53,1,1
454,33.3792,902426.55,499272.8,403153.75,1,1
455,34.2671,913151.13,499272.8,413878.34,1,1
456,34.1045,911187.48,499272.8,411914.68,1,1
457,33.8294,907864.36,499272.8,408591.57,1,1
458,33.0915,898952.39,499272.8,399679.59,1,1
459,33.2541,900916.04,499272.8,401643.25,1,1
460,32.9665,897441.88,499272.8,398169.09,1,1
461,32.4037,890644.61,499272.8,391371.81,1,1
462,32.9039,896686.63,499272.8,397413.83,1,1
463,32.7664,895025.07,499272.8,395752.28,1,1
464,32.9665,897441.88,499272.8,398169.09,1,1
465,32.4537,891248.81,499272.8,391976.02,1,1
466,31.7909,883243.13,499272.8,383970.34,1,1
467,30.6653,869648.59,499272.8,370375.8,1,1
468,30.8779,872216.45,499272.8,372943.65,1,1
469,30.8904,872367.5,499272.8,373094.7,1,1
470,30.0025,861642.92,499272.8,362370.12,1,1
471,29.3647,853939.34,499272.8,354666.54,1,1
472,28.2141,840042.7,499272.8,340769.9,1,1
473,28.1891,839740.59,499272.8,340467.8,1,1
474,28.8644,847897.32,499272.8,348624.53,1,1
475,30.4902,867533.88,499272.8,368261.09,1,1
476,32.2286,888529.9,499272.8,389257.11,1,1
477,31.9034,884602.59,499272.8,385329.79,1,1
478,31.9159,884753.64,499272.8,385480.84,1,1
479,31.4157,878711.62,499272.8,379438.82,1,1
480,31.3532,877956.37,499272.8,378683.57,1,1
481,30.4027,866476.53,499272.8,367203.74,1,1
482,30.04,862096.07,499272.8,362823.27,1,1
483,29.7649,858772.96,499272.8,359500.16,1,1
484,29.1146,850918.33,499272.8,351645.53,1,1
485,29.2021,851975.68,499272.8,352702.89,1,1
486,29.1521,851371.48,499272.8,352098.69,1,1
487,29.1271,851069.38,499272.8,351796.59,1,1
488,29.1896,851824.63,499272.8,352551.84,1,1
489,28.7394,846386.82,499272.8,347114.02,1,1
490,28.5893,844574.21,499272.8,345301.41,1,1
491,29.0645,850314.13,499272.8,351041.33,1,1
492,28.8894,848199.42,499272.8,348926.63,1,1
493,29.2521,852579.89,499272.8,353307.09,1,1
494,29.4897,855449.85,499272.8,356177.05,1,1
495,29.2771,852881.99,499272.8,353609.19,1,1
496,28.8269,847444.17,499272.8,348171.37,1,1
497,28.5893,844574.21,499272.8,345301.41,1,1
498,28.3767,842006.35,499272.8,342733.56,1,1
499,26.7134,821916.64,499272.8,322643.84,1,1
500,26.6633,821312.44,499272.8,322039.64,1,1
501,26.1005,814515.16,499272.8,315242.37,1,1
502,25.938,812551.51,499272.8,313278.71,1,1
503,25.9004,812098.36,499272.8,312825.56,1,1
504,25.5628,808019.99,499272.8,308747.2,1,1
505,25.6628,809228.4,499272.8,309955.6,1,1
506,25.4877,807113.69,499272.8,307840.89,1,1
507,26.3382,817385.12,499272.8,318112.33,1,1
508,25.988,813155.71,499272.8,313882.91,1,1
509,26.0505,813910.96,499272.8,314638.17,1,1
510,26.1631,815270.42,499272.8,315997.62,1,1
511,26.038,813759.91,499272.8,314487.11,1,1
512,25.988,813155.71,499272.8,313882.91,1,1
513,26.088,814364.11,499272.8,315091.32,1,1
514,25.7754,810587.85,499272.8,311315.05,1,1
515,25.6503,809077.35,499272.8,309804.55,1,1
516,25.4252,806358.44,499272.8,307085.64,1,1
517,26.3382,817385.12,499272.8,318112.33,1,1
518,28.2891,840949.0,499272.8,341676.2,1,1
519,27.3136,829167.06,499272.8,329894.26,1,1
520,26.7259,822067.69,499272.8,322794.89,1,1
521,28.6643,845480.51,499272.8,346207.72,1,1
522,29.6648,857564.55,499272.8,358291.76,1,1
523,29.102,850767.28,499272.8,351494.48,1,1
524,29.2396,852428.84,499272.8,353156.04,1,1
525,28.4517,842912.65,499272.8,343639.86,1,1
526,27.9265,836568.53,499272.8,337295.74,1,1
527,27.9515,836870.64,499272.8,337597.84,1,1
528,27.6638,833396.47,499272.8,334123.68,1,1
529,27.5263,831734.92,499272.8,332462.12,1,1
530,28.4017,842308.45,499272.8,343035.66,1,1
531,28.5268,843818.96,499272.8,344546.16,1,1
532,28.4017,842308.45,499272.8,343035.66,1,1
533,28.5142,843667.91,499272.8,344395.11,1,1
534,28.5893,844574.21,499272.8,345301.41,1,1
535,27.9265,836568.53,499272.8,337295.74,1,1
536,29.0895,850616.23,499272.8,351343.43,1,1
537,28.8894,848199.42,499272.8,348926.63,1,1
